dataset,eval_session,query_number,true_class_id,true_class_name,true_intro_session,baseline_pred_class_id,baseline_pred_class_name,baseline_pred_intro_session,baseline_pred_conf,baseline_true_prob,baseline_pred_prob,final_pred_class_id,final_pred_class_name,final_pred_intro_session,final_pred_conf,final_true_prob,final_pred_prob,clip_true_sim,clip_pred_sim,dino_true_sim_raw,dino_pred_sim_raw,dino_true_sim_final,dino_pred_sim_final,baseline_correct,final_correct
miniimagenet,8,1860,18,Tibetan mastiff,0,22,Newfoundland,0,0.742004,0.005394,0.742004,22,Newfoundland,0,0.742004,0.005394,0.742004,0.802295,0.800004,0.239126,0.342539,0.239126,0.342539,0,0
miniimagenet,8,1864,18,Tibetan mastiff,0,22,Newfoundland,0,0.997416,0.00258,0.997416,22,Newfoundland,0,0.997416,0.00258,0.997416,0.878141,0.894874,0.563493,0.68471,0.563493,0.68471,0,0
miniimagenet,8,1872,18,Tibetan mastiff,0,20,malamute,0,0.556256,0.442586,0.556256,20,malamute,0,0.556256,0.442586,0.556256,0.729504,0.760921,0.380948,0.340015,0.380948,0.340015,0,0
miniimagenet,8,1873,18,Tibetan mastiff,0,16,komondor,0,0.806552,0.02009,0.806552,16,komondor,0,0.806554,0.02009,0.806554,0.829966,0.781526,0.140052,0.343788,0.140052,0.343788,0,0
miniimagenet,8,1874,18,Tibetan mastiff,0,22,Newfoundland,0,0.997904,0.001848,0.997904,22,Newfoundland,0,0.997904,0.001848,0.997904,0.841767,0.867919,0.137777,0.215975,0.137777,0.215975,0,0
miniimagenet,8,1875,18,Tibetan mastiff,0,22,Newfoundland,0,0.979413,0.020558,0.979413,22,Newfoundland,0,0.979413,0.020558,0.979413,0.872526,0.870475,0.411994,0.519304,0.411994,0.519304,0,0
miniimagenet,8,1877,18,Tibetan mastiff,0,22,Newfoundland,0,0.960919,0.039081,0.960919,22,Newfoundland,0,0.960919,0.039081,0.960919,0.890278,0.856321,0.576153,0.7232,0.576153,0.7232,0,0
miniimagenet,8,1884,18,Tibetan mastiff,0,22,Newfoundland,0,0.998513,0.001487,0.998513,22,Newfoundland,0,0.998513,0.001487,0.998513,0.849154,0.856155,0.533367,0.688281,0.533367,0.688281,0,0
miniimagenet,8,1886,18,Tibetan mastiff,0,16,komondor,0,0.997088,0.001931,0.997088,16,komondor,0,0.997088,0.001931,0.997088,0.856803,0.864088,0.188528,0.450443,0.188528,0.450443,0,0
miniimagenet,8,1887,18,Tibetan mastiff,0,22,Newfoundland,0,0.989782,0.010218,0.989782,22,Newfoundland,0,0.989782,0.010218,0.989782,0.923078,0.911693,0.647274,0.72712,0.647274,0.72712,0,0
miniimagenet,8,1890,18,Tibetan mastiff,0,22,Newfoundland,0,0.996546,0.003454,0.996546,22,Newfoundland,0,0.996546,0.003454,0.996546,0.879644,0.892482,0.666097,0.784914,0.666097,0.784914,0,0
miniimagenet,8,1891,18,Tibetan mastiff,0,22,Newfoundland,0,0.997824,0.002175,0.997824,22,Newfoundland,0,0.997824,0.002175,0.997824,0.835077,0.846839,0.511004,0.657502,0.511004,0.657502,0,0
miniimagenet,8,1893,18,Tibetan mastiff,0,22,Newfoundland,0,0.604304,0.38021,0.604304,22,Newfoundland,0,0.604304,0.38021,0.604304,0.776124,0.752429,0.460062,0.500841,0.460062,0.500841,0,0
miniimagenet,8,1895,18,Tibetan mastiff,0,14,golden retriever,0,0.981323,0.000474,0.981323,14,golden retriever,0,0.981323,0.000474,0.981323,0.740407,0.76886,0.336058,0.546152,0.336058,0.546152,0,0
miniimagenet,8,1896,18,Tibetan mastiff,0,20,malamute,0,0.547742,0.448314,0.547742,20,malamute,0,0.547742,0.448314,0.547742,0.851423,0.839596,0.362017,0.409673,0.362017,0.409673,0,0
miniimagenet,8,1897,18,Tibetan mastiff,0,22,Newfoundland,0,0.997588,0.001251,0.997588,22,Newfoundland,0,0.997588,0.001251,0.997588,0.785532,0.827197,0.236505,0.334918,0.236505,0.334918,0,0
miniimagenet,8,1999,19,French bulldog,0,5,toucan,0,0.401578,0.021739,0.401578,5,toucan,0,0.401578,0.021741,0.401578,0.765677,0.703019,0.102269,0.12958,0.102269,0.12958,0,0
miniimagenet,8,2005,20,malamute,0,22,Newfoundland,0,0.619717,0.152423,0.619717,22,Newfoundland,0,0.619901,0.15255,0.619901,0.739662,0.732044,0.18774,0.202681,0.18774,0.202681,0,0
miniimagenet,8,2014,20,malamute,0,26,Arctic fox,0,0.445447,0.251034,0.445447,26,Arctic fox,0,0.445447,0.251034,0.445447,0.870228,0.824835,0.161919,0.190448,0.161919,0.190448,0,0
miniimagenet,8,2030,20,malamute,0,4,harvestman,0,0.358194,0.000367,0.358194,4,harvestman,0,0.337156,0.000366,0.337156,0.568227,0.445836,0.062128,0.043112,0.062128,0.043112,0,0
miniimagenet,8,2043,20,malamute,0,14,golden retriever,0,0.426125,0.000217,0.426125,14,golden retriever,0,0.426125,0.000217,0.426125,0.569322,0.574942,0.15402,0.389583,0.15402,0.389583,0,0
miniimagenet,8,2047,20,malamute,0,24,white wolf,0,0.783034,0.215372,0.783034,24,white wolf,0,0.783034,0.215372,0.783034,0.835136,0.807468,0.454574,0.531852,0.454574,0.531852,0,0
miniimagenet,8,2055,20,malamute,0,24,white wolf,0,0.519291,0.480707,0.519291,24,white wolf,0,0.519291,0.480707,0.519291,0.883365,0.892562,0.521062,0.506911,0.521062,0.506911,0,0
miniimagenet,8,2083,20,malamute,0,15,Gordon setter,0,0.484473,0.014941,0.484473,15,Gordon setter,0,0.484479,0.014942,0.484479,0.774382,0.801914,0.099929,0.166917,0.099929,0.166917,0,0
miniimagenet,8,2092,20,malamute,0,18,Tibetan mastiff,0,0.499908,0.498537,0.499908,18,Tibetan mastiff,0,0.499908,0.498537,0.499908,0.836732,0.817036,0.388175,0.416781,0.388175,0.416781,0,0
miniimagenet,8,2106,21,dalmatian,0,19,French bulldog,0,0.991091,7e-06,0.991091,19,French bulldog,0,0.991091,7e-06,0.991091,0.811802,0.835148,0.194696,0.517256,0.194696,0.517256,0,0
miniimagenet,8,2139,21,dalmatian,0,17,boxer,0,0.793437,0.137938,0.793437,17,boxer,0,0.793437,0.137938,0.793437,0.846038,0.834172,0.237792,0.351042,0.237792,0.351042,0,0
miniimagenet,8,2162,21,dalmatian,0,11,Walker hound,0,0.999943,5.2e-05,0.999943,11,Walker hound,0,0.999943,5.2e-05,0.999943,0.826765,0.833813,0.30969,0.554573,0.30969,0.554573,0,0
miniimagenet,8,2192,21,dalmatian,0,17,boxer,0,0.765543,0.028693,0.765543,17,boxer,0,0.765543,0.028693,0.765543,0.811511,0.80585,0.302742,0.391524,0.302742,0.391524,0,0
miniimagenet,8,2224,22,Newfoundland,0,18,Tibetan mastiff,0,0.510962,0.486192,0.510962,18,Tibetan mastiff,0,0.510962,0.486192,0.510962,0.866583,0.853186,0.372647,0.370782,0.372647,0.370782,0,0
miniimagenet,8,2228,22,Newfoundland,0,20,malamute,0,0.999965,1.3e-05,0.999965,20,malamute,0,0.999965,1.3e-05,0.999965,0.817991,0.876519,0.163188,0.513249,0.163188,0.513249,0,0
miniimagenet,8,2237,22,Newfoundland,0,41,carousel,0,0.482018,0.000855,0.482018,41,carousel,0,0.470195,0.000734,0.470195,0.580122,0.684119,0.053086,0.120348,0.053086,0.120348,0,0
miniimagenet,8,2249,22,Newfoundland,0,24,white wolf,0,0.631032,0.314252,0.631032,24,white wolf,0,0.631032,0.314252,0.631032,0.816087,0.819594,0.189539,0.205239,0.189539,0.205239,0,0
miniimagenet,8,2288,22,Newfoundland,0,18,Tibetan mastiff,0,0.503435,0.496565,0.503435,18,Tibetan mastiff,0,0.503435,0.496565,0.503435,0.913414,0.921115,0.670682,0.662496,0.670682,0.662496,0,0
miniimagenet,8,2313,23,miniature poodle,0,14,golden retriever,0,0.999332,0.000652,0.999332,14,golden retriever,0,0.999332,0.000652,0.999332,0.825428,0.808416,0.083601,0.353174,0.083601,0.353174,0,0
miniimagenet,8,2332,23,miniature poodle,0,21,dalmatian,0,0.631467,0.2894,0.631467,21,dalmatian,0,0.631478,0.289414,0.631478,0.840117,0.830315,0.207168,0.195387,0.207168,0.195387,0,0
miniimagenet,8,2376,23,miniature poodle,0,14,golden retriever,0,0.949606,0.04842,0.949606,14,golden retriever,0,0.949607,0.04842,0.949607,0.841416,0.840909,0.153727,0.275202,0.153727,0.275202,0,0
miniimagenet,8,2452,24,white wolf,0,14,golden retriever,0,0.6238,0.350885,0.6238,14,golden retriever,0,0.6238,0.350885,0.6238,0.825897,0.835819,0.25924,0.31543,0.25924,0.31543,0,0
miniimagenet,8,2477,24,white wolf,0,26,Arctic fox,0,0.999871,0.000129,0.999871,26,Arctic fox,0,0.999871,0.000129,0.999871,0.866043,0.903141,0.532829,0.839783,0.532829,0.839783,0,0
miniimagenet,8,2564,25,African hunting dog,0,24,white wolf,0,0.999924,0.0,0.999924,24,white wolf,0,0.999924,0.0,0.999924,0.784466,0.881473,0.06531,0.559569,0.06531,0.559569,0,0
miniimagenet,8,2692,26,Arctic fox,0,24,white wolf,0,0.730034,0.052042,0.730034,24,white wolf,0,0.730034,0.052042,0.730034,0.791945,0.792592,0.301887,0.337653,0.301887,0.337653,0,0
miniimagenet,8,2993,29,ladybug,0,79,spider web,4,0.604142,0.00033,0.604142,79,spider web,4,0.60444,4.4e-05,0.60444,0.893755,0.885325,0.172469,0.491569,0.172469,0.574062,0,0
miniimagenet,8,3001,30,rhinoceros beetle,0,29,ladybug,0,0.26058,0.007599,0.26058,79,spider web,4,0.396203,0.002851,0.396203,0.865861,0.789905,0.149971,0.286472,0.149971,0.325931,0,0
miniimagenet,8,3068,30,rhinoceros beetle,0,1,robin,0,0.410954,0.006653,0.410954,1,robin,0,0.412591,0.007645,0.412591,0.757906,0.730581,0.030845,0.054188,0.030845,0.054188,0,0
miniimagenet,8,3108,31,ant,0,29,ladybug,0,0.976704,0.023055,0.976704,29,ladybug,0,0.976704,0.023054,0.976704,0.892231,0.882361,0.221872,0.304327,0.221872,0.304327,0,0
miniimagenet,8,3113,31,ant,0,99,ear,8,0.588494,0.011861,0.588494,99,ear,8,0.595179,0.006879,0.595179,0.78468,0.794734,0.217961,0.332438,0.217961,0.35514,0,0
miniimagenet,8,3147,31,ant,0,29,ladybug,0,0.339927,0.246932,0.339927,29,ladybug,0,0.340485,0.247338,0.340485,0.757468,0.750657,0.106653,0.172504,0.106653,0.172504,0,0
miniimagenet,8,3150,31,ant,0,5,toucan,0,0.443018,0.289144,0.443018,5,toucan,0,0.437681,0.253411,0.437681,0.827413,0.751229,0.075144,0.099441,0.075144,0.099441,0,0
miniimagenet,8,3161,31,ant,0,95,orange,8,0.443768,0.028611,0.443768,95,orange,8,0.390836,0.037133,0.390836,0.727101,0.779752,0.098932,0.059061,0.098932,0.043179,0,0
miniimagenet,8,3169,31,ant,0,34,rock beauty,0,0.230428,0.073282,0.230428,99,ear,8,0.281549,0.058894,0.281549,0.783484,0.750329,0.071116,0.071612,0.071116,0.102214,0,0
miniimagenet,8,3229,32,black-footed ferret,0,26,Arctic fox,0,0.511537,0.082354,0.511537,26,Arctic fox,0,0.511688,0.082465,0.511688,0.690188,0.731415,0.129371,0.15858,0.129371,0.15858,0,0
miniimagenet,8,3236,32,black-footed ferret,0,28,meerkat,0,0.881588,0.09845,0.881588,28,meerkat,0,0.881346,0.098404,0.881346,0.806608,0.81076,0.174603,0.191174,0.174603,0.191174,0,0
miniimagenet,8,3294,32,black-footed ferret,0,28,meerkat,0,0.999394,0.000594,0.999394,28,meerkat,0,0.999394,0.000594,0.999394,0.745947,0.839185,0.144997,0.346545,0.144997,0.346545,0,0
miniimagenet,8,3421,34,rock beauty,0,1,robin,0,0.365055,0.100369,0.365055,1,robin,0,0.364928,0.071801,0.364928,0.718343,0.608069,0.097351,0.01202,0.097351,0.01202,0,0
miniimagenet,8,3423,34,rock beauty,0,97,coral reef,8,0.563839,0.440599,0.563839,97,coral reef,8,0.595194,0.009249,0.595194,0.834767,0.79971,0.471237,0.491984,0.471237,0.554585,0,0
miniimagenet,8,3425,34,rock beauty,0,34,rock beauty,0,0.669448,0.669448,0.669448,97,coral reef,8,0.503413,0.49646,0.503413,0.854808,0.81129,0.172914,0.1224,0.172914,0.182517,1,0
miniimagenet,8,3447,34,rock beauty,0,97,coral reef,8,0.577968,0.22426,0.577968,97,coral reef,8,0.600085,0.004188,0.600085,0.76077,0.758069,0.564813,0.638322,0.564813,0.714849,0,0
miniimagenet,8,3604,36,ashcan,0,48,crate,0,0.998341,0.00162,0.998341,48,crate,0,0.998341,0.00162,0.998341,0.720331,0.769783,0.373215,0.519575,0.373215,0.519575,0,0
miniimagenet,8,3614,36,ashcan,0,36,ashcan,0,0.388985,0.388985,0.388985,4,harvestman,0,0.388553,0.382709,0.388553,0.742114,0.556999,0.173572,0.094574,0.173572,0.094574,1,0
miniimagenet,8,3617,36,ashcan,0,46,cocktail shaker,0,0.999681,0.000317,0.999681,46,cocktail shaker,0,0.999682,0.000317,0.999682,0.794456,0.874636,0.25626,0.464363,0.25626,0.464363,0,0
miniimagenet,8,3619,36,ashcan,0,53,file,0,0.531973,0.071442,0.531973,53,file,0,0.526687,0.068986,0.526687,0.697461,0.737361,0.164276,0.193884,0.164276,0.193884,0,0
miniimagenet,8,3624,36,ashcan,0,20,malamute,0,0.399958,0.070035,0.399958,20,malamute,0,0.39996,0.076701,0.39996,0.723143,0.522976,0.111141,0.099128,0.111141,0.099128,0,0
miniimagenet,8,3630,36,ashcan,0,36,ashcan,0,0.444941,0.444941,0.444941,37,barrel,0,0.440747,0.438114,0.440747,0.611278,0.614152,0.349354,0.248417,0.349354,0.248417,1,0
miniimagenet,8,3632,36,ashcan,0,26,Arctic fox,0,0.452599,0.003916,0.452599,26,Arctic fox,0,0.452596,0.003915,0.452596,0.736775,0.733238,0.069348,0.311232,0.069348,0.311232,0,0
miniimagenet,8,3633,36,ashcan,0,46,cocktail shaker,0,0.385354,0.158848,0.385354,46,cocktail shaker,0,0.378619,0.156072,0.378619,0.769962,0.857146,0.158976,0.114263,0.158976,0.114263,0,0
miniimagenet,8,3640,36,ashcan,0,37,barrel,0,0.984304,0.015556,0.984304,37,barrel,0,0.984306,0.015556,0.984306,0.766176,0.822623,0.327454,0.410574,0.327454,0.410574,0,0
miniimagenet,8,3644,36,ashcan,0,87,vase,6,0.596702,0.005805,0.596702,87,vase,6,0.599554,0.002539,0.599554,0.721304,0.814441,0.270049,0.351356,0.270049,0.385307,0,0
miniimagenet,8,3647,36,ashcan,0,18,Tibetan mastiff,0,0.36096,0.316138,0.36096,18,Tibetan mastiff,0,0.36096,0.316245,0.36096,0.604463,0.451801,0.232347,0.040442,0.232347,0.040442,0,0
miniimagenet,8,3648,36,ashcan,0,89,worm fence,6,0.441266,0.107008,0.441266,89,worm fence,6,0.482179,0.077803,0.482179,0.69082,0.631089,0.168513,0.142805,0.168513,0.159468,0,0
miniimagenet,8,3653,36,ashcan,0,20,malamute,0,0.479363,0.107984,0.479363,20,malamute,0,0.478435,0.106895,0.478435,0.748547,0.701324,0.040948,0.293267,0.040948,0.293267,0,0
miniimagenet,8,3656,36,ashcan,0,37,barrel,0,0.994824,0.003319,0.994824,37,barrel,0,0.99388,0.003314,0.99388,0.751308,0.818473,0.267148,0.264951,0.267148,0.264951,0,0
miniimagenet,8,3658,36,ashcan,0,42,carton,0,0.990723,0.005729,0.990723,42,carton,0,0.990483,0.005727,0.990483,0.754615,0.769242,0.200066,0.389225,0.200066,0.389225,0,0
miniimagenet,8,3661,36,ashcan,0,38,beer bottle,0,0.352759,0.02542,0.352759,38,beer bottle,0,0.348822,0.025136,0.348822,0.581066,0.631706,0.074017,0.123719,0.074017,0.123719,0,0
miniimagenet,8,3663,36,ashcan,0,46,cocktail shaker,0,0.998439,0.001376,0.998439,46,cocktail shaker,0,0.998394,0.001376,0.998394,0.672822,0.784365,0.239613,0.450673,0.239613,0.450673,0,0
miniimagenet,8,3667,36,ashcan,0,24,white wolf,0,0.401105,0.269102,0.401105,24,white wolf,0,0.401126,0.273775,0.401126,0.606186,0.461917,0.086618,0.067639,0.086618,0.067639,0,0
miniimagenet,8,3679,36,ashcan,0,56,garbage truck,0,0.999992,5e-06,0.999992,56,garbage truck,0,0.999992,5e-06,0.999992,0.712622,0.755209,0.148554,0.489444,0.148554,0.489444,0,0
miniimagenet,8,3682,36,ashcan,0,51,dome,0,0.403081,0.058018,0.403081,51,dome,0,0.411086,0.05917,0.411086,0.722177,0.776541,0.098493,0.10715,0.098493,0.10715,0,0
miniimagenet,8,3689,36,ashcan,0,53,file,0,0.407374,0.239646,0.407374,53,file,0,0.41627,0.243313,0.41627,0.788824,0.820072,0.164679,0.188186,0.164679,0.188186,0,0
miniimagenet,8,3692,36,ashcan,0,33,three-toed sloth,0,0.913867,0.00432,0.913867,33,three-toed sloth,0,0.913794,0.00432,0.913794,0.686471,0.724974,0.079953,0.194122,0.079953,0.194122,0,0
miniimagenet,8,3699,36,ashcan,0,34,rock beauty,0,0.400491,0.328226,0.400491,34,rock beauty,0,0.400462,0.310002,0.400462,0.749358,0.589364,0.117154,0.08486,0.117154,0.08486,0,0
miniimagenet,8,3704,37,barrel,0,1,robin,0,0.393735,0.213664,0.393735,1,robin,0,0.393733,0.199615,0.393733,0.745015,0.600869,0.17669,0.029734,0.17669,0.029734,0,0
miniimagenet,8,3705,37,barrel,0,41,carousel,0,0.492213,0.257342,0.492213,41,carousel,0,0.482362,0.229886,0.482362,0.55671,0.60242,0.080173,0.10392,0.080173,0.10392,0,0
miniimagenet,8,3729,37,barrel,0,77,snorkel,4,0.589993,0.012463,0.589993,77,snorkel,4,0.590384,0.01208,0.590384,0.687815,0.711936,0.237297,0.371921,0.237297,0.373222,0,0
miniimagenet,8,3740,37,barrel,0,34,rock beauty,0,0.395517,0.24705,0.395517,34,rock beauty,0,0.395517,0.247101,0.395517,0.753082,0.565609,0.14864,0.077843,0.14864,0.077843,0,0
