dataset,eval_session,query_number,true_class_id,true_class_name,true_intro_session,baseline_pred_class_id,baseline_pred_class_name,baseline_pred_intro_session,baseline_pred_conf,baseline_true_prob,baseline_pred_prob,final_pred_class_id,final_pred_class_name,final_pred_intro_session,final_pred_conf,final_true_prob,final_pred_prob,clip_true_sim,clip_pred_sim,dino_true_sim_raw,dino_pred_sim_raw,dino_true_sim_final,dino_pred_sim_final,baseline_correct,final_correct
cub200,0,194,8,Brewer Blackbird,0,10,Rusty Blackbird,0,0.999651,0.000149,0.999651,10,Rusty Blackbird,0,0.999651,0.000149,0.999651,0.909476,0.90706,0.467452,0.657337,0.467452,0.657337,0,0
cub200,0,201,8,Brewer Blackbird,0,10,Rusty Blackbird,0,0.771549,0.010306,0.771549,10,Rusty Blackbird,0,0.771549,0.010306,0.771549,0.912819,0.875818,0.611933,0.710668,0.611933,0.710668,0,0
cub200,0,208,8,Brewer Blackbird,0,10,Rusty Blackbird,0,0.999943,1.3e-05,0.999943,10,Rusty Blackbird,0,0.999943,1.3e-05,0.999943,0.905128,0.889912,0.463868,0.69353,0.463868,0.69353,0,0
cub200,0,243,10,Rusty Blackbird,0,26,Shiny Cowbird,0,0.795375,0.0,0.795375,26,Shiny Cowbird,0,0.795375,0.0,0.795375,0.851565,0.91334,0.512048,0.780038,0.512048,0.780038,0,0
cub200,0,244,10,Rusty Blackbird,0,8,Brewer Blackbird,0,0.66196,0.06189,0.66196,8,Brewer Blackbird,0,0.66196,0.06189,0.66196,0.913036,0.896076,0.591085,0.663009,0.591085,0.663009,0,0
cub200,0,247,10,Rusty Blackbird,0,48,Boat tailed Grackle,0,0.62874,0.0,0.62874,48,Boat tailed Grackle,0,0.62874,0.0,0.62874,0.91388,0.945577,0.430346,0.801166,0.430346,0.801166,0,0
cub200,0,248,10,Rusty Blackbird,0,26,Shiny Cowbird,0,0.694655,0.00159,0.694655,26,Shiny Cowbird,0,0.694655,0.00159,0.694655,0.92002,0.949023,0.680221,0.775691,0.680221,0.775691,0,0
cub200,0,251,10,Rusty Blackbird,0,8,Brewer Blackbird,0,0.82036,0.0,0.82036,8,Brewer Blackbird,0,0.82036,0.0,0.82036,0.868142,0.888773,0.491856,0.789934,0.491856,0.789934,0,0
cub200,0,259,10,Rusty Blackbird,0,8,Brewer Blackbird,0,0.980521,0.000124,0.980521,8,Brewer Blackbird,0,0.980521,0.000124,0.980521,0.916796,0.927894,0.577816,0.754648,0.577816,0.754648,0,0
cub200,0,261,10,Rusty Blackbird,0,8,Brewer Blackbird,0,0.931276,8.6e-05,0.931276,8,Brewer Blackbird,0,0.931276,8.6e-05,0.931276,0.930822,0.94117,0.650768,0.839989,0.650768,0.839989,0,0
cub200,0,262,10,Rusty Blackbird,0,48,Boat tailed Grackle,0,0.96351,0.0,0.96351,48,Boat tailed Grackle,0,0.96351,0.0,0.96351,0.866606,0.890111,0.45437,0.778232,0.45437,0.778232,0,0
cub200,0,267,10,Rusty Blackbird,0,48,Boat tailed Grackle,0,0.98415,0.0,0.98415,48,Boat tailed Grackle,0,0.98415,0.0,0.98415,0.857903,0.889994,0.463439,0.77073,0.463439,0.77073,0,0
cub200,0,269,10,Rusty Blackbird,0,8,Brewer Blackbird,0,0.964426,0.000149,0.964426,8,Brewer Blackbird,0,0.964426,0.000149,0.964426,0.882932,0.894864,0.622967,0.783478,0.622967,0.783478,0,0
cub200,0,300,12,Bobolink,0,84,Horned Lark,0,0.555522,0.241511,0.555522,84,Horned Lark,0,0.555522,0.241511,0.555522,0.886726,0.843656,0.364378,0.461711,0.364378,0.461711,0,0
cub200,0,336,13,Indigo Bunting,0,53,Blue Grosbeak,0,0.525358,0.474577,0.525358,53,Blue Grosbeak,0,0.525358,0.474577,0.525358,0.930966,0.925095,0.804448,0.805023,0.804448,0.805023,0,0
cub200,0,375,14,Lazuli Bunting,0,53,Blue Grosbeak,0,0.602676,0.001601,0.602676,53,Blue Grosbeak,0,0.602676,0.001601,0.602676,0.923601,0.929487,0.719001,0.820334,0.719001,0.820334,0,0
cub200,0,395,15,Painted Bunting,0,10,Rusty Blackbird,0,0.485475,0.012502,0.485475,10,Rusty Blackbird,0,0.485475,0.012502,0.485475,0.823507,0.84908,0.245521,0.341851,0.245521,0.341851,0,0
cub200,0,548,21,Chuck will Widow,0,91,Nighthawk,0,0.737661,0.262339,0.737661,91,Nighthawk,0,0.737661,0.262339,0.737661,0.911014,0.925065,0.751599,0.73288,0.751599,0.73288,0,0
cub200,0,573,22,Brandt Cormorant,0,24,Pelagic Cormorant,0,0.950855,0.037597,0.950855,24,Pelagic Cormorant,0,0.950855,0.037597,0.950855,0.887141,0.899174,0.466832,0.513696,0.466832,0.513696,0,0
cub200,0,574,22,Brandt Cormorant,0,24,Pelagic Cormorant,0,0.915813,0.067924,0.915813,24,Pelagic Cormorant,0,0.915813,0.067924,0.915813,0.909373,0.909267,0.721149,0.766879,0.721149,0.766879,0,0
cub200,0,576,22,Brandt Cormorant,0,24,Pelagic Cormorant,0,0.99536,0.004616,0.99536,24,Pelagic Cormorant,0,0.99536,0.004616,0.99536,0.903673,0.920663,0.587294,0.67233,0.587294,0.67233,0,0
cub200,0,577,22,Brandt Cormorant,0,24,Pelagic Cormorant,0,0.526594,0.453751,0.526594,24,Pelagic Cormorant,0,0.526594,0.453751,0.526594,0.912692,0.909094,0.667945,0.679989,0.667945,0.679989,0,0
cub200,0,579,22,Brandt Cormorant,0,24,Pelagic Cormorant,0,0.969446,0.030522,0.969446,24,Pelagic Cormorant,0,0.969446,0.030522,0.969446,0.911453,0.919497,0.621858,0.67868,0.621858,0.67868,0,0
cub200,0,580,22,Brandt Cormorant,0,57,Pigeon Guillemot,0,1.0,0.0,1.0,57,Pigeon Guillemot,0,1.0,0.0,1.0,0.845759,0.922233,0.294681,0.819243,0.294681,0.819243,0,0
cub200,0,594,22,Brandt Cormorant,0,24,Pelagic Cormorant,0,0.881898,0.116576,0.881898,24,Pelagic Cormorant,0,0.881898,0.116576,0.881898,0.907755,0.915108,0.755471,0.788455,0.755471,0.788455,0,0
cub200,0,596,22,Brandt Cormorant,0,24,Pelagic Cormorant,0,0.878317,0.115974,0.878317,24,Pelagic Cormorant,0,0.878317,0.115974,0.878317,0.78888,0.778542,0.505916,0.531612,0.505916,0.531612,0,0
cub200,0,600,23,Red faced Cormorant,0,24,Pelagic Cormorant,0,0.993294,0.00438,0.993294,24,Pelagic Cormorant,0,0.993294,0.00438,0.993294,0.876253,0.89794,0.606152,0.69341,0.606152,0.69341,0,0
cub200,0,609,23,Red faced Cormorant,0,22,Brandt Cormorant,0,0.910491,0.009614,0.910491,22,Brandt Cormorant,0,0.910491,0.009614,0.910491,0.898571,0.912935,0.71624,0.795615,0.71624,0.795615,0,0
cub200,0,619,23,Red faced Cormorant,0,24,Pelagic Cormorant,0,0.961486,0.0038,0.961486,24,Pelagic Cormorant,0,0.961486,0.0038,0.961486,0.820119,0.86947,0.619622,0.701782,0.619622,0.701782,0,0
cub200,0,624,24,Pelagic Cormorant,0,22,Brandt Cormorant,0,0.823623,0.174353,0.823623,22,Brandt Cormorant,0,0.823623,0.174353,0.823623,0.913894,0.923445,0.765675,0.792175,0.765675,0.792175,0,0
cub200,0,629,24,Pelagic Cormorant,0,23,Red faced Cormorant,0,0.986785,0.012469,0.986785,23,Red faced Cormorant,0,0.986785,0.012469,0.986785,0.906573,0.891301,0.755667,0.844136,0.755667,0.844136,0,0
cub200,0,632,24,Pelagic Cormorant,0,23,Red faced Cormorant,0,0.971419,0.028408,0.971419,23,Red faced Cormorant,0,0.971419,0.028408,0.971419,0.831742,0.860573,0.685025,0.728968,0.685025,0.728968,0,0
cub200,0,638,24,Pelagic Cormorant,0,22,Brandt Cormorant,0,0.879783,0.116024,0.879783,22,Brandt Cormorant,0,0.879783,0.116024,0.879783,0.851643,0.842371,0.668725,0.690322,0.668725,0.690322,0,0
cub200,0,640,24,Pelagic Cormorant,0,22,Brandt Cormorant,0,0.781163,0.218722,0.781163,22,Brandt Cormorant,0,0.781163,0.218722,0.781163,0.907655,0.912818,0.72192,0.742849,0.72192,0.742849,0,0
cub200,0,647,24,Pelagic Cormorant,0,22,Brandt Cormorant,0,0.67987,0.235816,0.67987,22,Brandt Cormorant,0,0.67987,0.235816,0.67987,0.821294,0.814848,0.685255,0.724601,0.685255,0.724601,0,0
cub200,0,649,24,Pelagic Cormorant,0,23,Red faced Cormorant,0,0.792777,0.206564,0.792777,23,Red faced Cormorant,0,0.792777,0.206564,0.792777,0.910372,0.905473,0.760251,0.778434,0.760251,0.778434,0,0
cub200,0,650,24,Pelagic Cormorant,0,22,Brandt Cormorant,0,0.808988,0.185841,0.808988,22,Brandt Cormorant,0,0.808988,0.185841,0.808988,0.935093,0.944359,0.839812,0.866386,0.839812,0.866386,0,0
cub200,0,651,24,Pelagic Cormorant,0,22,Brandt Cormorant,0,0.85048,0.147845,0.85048,22,Brandt Cormorant,0,0.85048,0.147845,0.85048,0.913462,0.909555,0.806791,0.84181,0.806791,0.84181,0,0
cub200,0,676,25,Bronzed Cowbird,0,26,Shiny Cowbird,0,0.6606,0.013579,0.6606,26,Shiny Cowbird,0,0.6606,0.013579,0.6606,0.865801,0.893272,0.65321,0.707704,0.65321,0.707704,0,0
cub200,0,677,25,Bronzed Cowbird,0,26,Shiny Cowbird,0,0.938911,0.04955,0.938911,26,Shiny Cowbird,0,0.938911,0.04955,0.938911,0.894421,0.916031,0.670915,0.7097,0.670915,0.7097,0,0
cub200,0,684,26,Shiny Cowbird,0,10,Rusty Blackbird,0,0.756946,0.142602,0.756946,10,Rusty Blackbird,0,0.756946,0.142602,0.756946,0.89132,0.904581,0.459062,0.521639,0.459062,0.521639,0,0
cub200,0,689,26,Shiny Cowbird,0,25,Bronzed Cowbird,0,0.478372,0.04973,0.478372,25,Bronzed Cowbird,0,0.478372,0.04973,0.478372,0.930817,0.936759,0.737092,0.77065,0.737092,0.77065,0,0
cub200,0,695,26,Shiny Cowbird,0,10,Rusty Blackbird,0,0.799501,0.19869,0.799501,10,Rusty Blackbird,0,0.799501,0.19869,0.799501,0.914012,0.905125,0.425905,0.589209,0.425905,0.589209,0,0
cub200,0,696,26,Shiny Cowbird,0,48,Boat tailed Grackle,0,0.68749,0.219215,0.68749,48,Boat tailed Grackle,0,0.68749,0.219215,0.68749,0.912286,0.913841,0.730868,0.749182,0.730868,0.749182,0,0
cub200,0,697,26,Shiny Cowbird,0,10,Rusty Blackbird,0,0.929525,0.000234,0.929525,10,Rusty Blackbird,0,0.929525,0.000234,0.929525,0.856125,0.856567,0.408404,0.60408,0.408404,0.60408,0,0
cub200,0,703,26,Shiny Cowbird,0,10,Rusty Blackbird,0,0.99998,1e-05,0.99998,10,Rusty Blackbird,0,0.99998,1e-05,0.99998,0.893027,0.900518,0.45533,0.696995,0.45533,0.696995,0,0
cub200,0,704,26,Shiny Cowbird,0,10,Rusty Blackbird,0,0.743585,0.011607,0.743585,10,Rusty Blackbird,0,0.743585,0.011607,0.743585,0.810898,0.816092,0.310021,0.410667,0.310021,0.410667,0,0
cub200,0,706,26,Shiny Cowbird,0,34,Purple Finch,0,0.703801,0.000753,0.703801,34,Purple Finch,0,0.703801,0.000753,0.703801,0.881884,0.834996,0.319655,0.525852,0.319655,0.525852,0,0
cub200,0,744,28,American Crow,0,29,Fish Crow,0,0.704898,0.294276,0.704898,29,Fish Crow,0,0.704898,0.294276,0.704898,0.907134,0.914969,0.823311,0.833443,0.823311,0.833443,0,0
cub200,0,746,28,American Crow,0,29,Fish Crow,0,0.58207,0.417793,0.58207,29,Fish Crow,0,0.58207,0.417793,0.58207,0.896653,0.9074,0.775922,0.775877,0.775922,0.775877,0,0
cub200,0,749,28,American Crow,0,29,Fish Crow,0,0.695715,0.304279,0.695715,29,Fish Crow,0,0.695715,0.304279,0.695715,0.93831,0.943087,0.863445,0.87176,0.863445,0.87176,0,0
cub200,0,753,28,American Crow,0,29,Fish Crow,0,0.881235,0.118718,0.881235,29,Fish Crow,0,0.881235,0.118718,0.881235,0.91029,0.917773,0.595567,0.636799,0.595567,0.636799,0,0
cub200,0,755,28,American Crow,0,29,Fish Crow,0,0.735145,0.264849,0.735145,29,Fish Crow,0,0.735145,0.264849,0.735145,0.887922,0.898758,0.798032,0.803511,0.798032,0.803511,0,0
cub200,0,774,29,Fish Crow,0,48,Boat tailed Grackle,0,0.974357,8e-06,0.974357,48,Boat tailed Grackle,0,0.974357,8e-06,0.974357,0.922554,0.962542,0.645665,0.835437,0.645665,0.835437,0,0
cub200,0,776,29,Fish Crow,0,28,American Crow,0,0.683157,0.316841,0.683157,28,American Crow,0,0.683157,0.316841,0.683157,0.9427,0.940716,0.794713,0.802035,0.794713,0.802035,0,0
cub200,0,777,29,Fish Crow,0,28,American Crow,0,0.941807,0.05803,0.941807,28,American Crow,0,0.941807,0.05803,0.941807,0.873188,0.892923,0.763826,0.801571,0.763826,0.801571,0,0
cub200,0,780,29,Fish Crow,0,28,American Crow,0,0.510456,0.488494,0.510456,28,American Crow,0,0.510456,0.488494,0.510456,0.895066,0.886399,0.825793,0.826894,0.825793,0.826894,0,0
cub200,0,781,29,Fish Crow,0,28,American Crow,0,0.95273,0.04727,0.95273,28,American Crow,0,0.95273,0.04727,0.95273,0.929342,0.936776,0.800889,0.848021,0.800889,0.848021,0,0
cub200,0,782,29,Fish Crow,0,28,American Crow,0,0.926828,0.072665,0.926828,28,American Crow,0,0.926828,0.072665,0.926828,0.929265,0.943126,0.805075,0.841146,0.805075,0.841146,0,0
cub200,0,783,29,Fish Crow,0,48,Boat tailed Grackle,0,0.955031,0.001865,0.955031,48,Boat tailed Grackle,0,0.955031,0.001865,0.955031,0.903279,0.893094,0.71227,0.816994,0.71227,0.816994,0,0
cub200,0,787,29,Fish Crow,0,28,American Crow,0,0.717116,0.282884,0.717116,28,American Crow,0,0.717116,0.282884,0.717116,0.95653,0.956519,0.843183,0.854424,0.843183,0.854424,0,0
cub200,0,788,29,Fish Crow,0,28,American Crow,0,0.755532,0.244467,0.755532,28,American Crow,0,0.755532,0.244467,0.755532,0.940645,0.952198,0.857483,0.866077,0.857483,0.866077,0,0
cub200,0,790,29,Fish Crow,0,28,American Crow,0,0.811703,0.188296,0.811703,28,American Crow,0,0.811703,0.188296,0.811703,0.91388,0.920288,0.854983,0.870419,0.854983,0.870419,0,0
cub200,0,792,29,Fish Crow,0,28,American Crow,0,0.924632,0.075362,0.924632,28,American Crow,0,0.924632,0.075362,0.924632,0.924948,0.926371,0.797788,0.838143,0.797788,0.838143,0,0
cub200,0,799,29,Fish Crow,0,28,American Crow,0,0.782097,0.216525,0.782097,28,American Crow,0,0.782097,0.216525,0.782097,0.871849,0.854834,0.53529,0.571168,0.53529,0.571168,0,0
cub200,0,805,30,Black billed Cuckoo,0,32,Yellow billed Cuckoo,0,0.741392,0.258519,0.741392,32,Yellow billed Cuckoo,0,0.741392,0.258519,0.741392,0.919627,0.924552,0.769219,0.789963,0.769219,0.789963,0,0
cub200,0,811,30,Black billed Cuckoo,0,31,Mangrove Cuckoo,0,0.950877,0.035695,0.950877,31,Mangrove Cuckoo,0,0.950877,0.035695,0.950877,0.877217,0.896927,0.653764,0.700294,0.653764,0.700294,0,0
cub200,0,814,30,Black billed Cuckoo,0,32,Yellow billed Cuckoo,0,0.996741,0.003153,0.996741,32,Yellow billed Cuckoo,0,0.996741,0.003153,0.996741,0.922602,0.9351,0.617205,0.721143,0.617205,0.721143,0,0
cub200,0,821,30,Black billed Cuckoo,0,32,Yellow billed Cuckoo,0,0.987387,0.01239,0.987387,32,Yellow billed Cuckoo,0,0.987387,0.01239,0.987387,0.948531,0.948063,0.740802,0.823435,0.740802,0.823435,0,0
cub200,0,837,31,Mangrove Cuckoo,0,71,Pomarine Jaeger,0,0.36751,3.7e-05,0.36751,71,Pomarine Jaeger,0,0.36751,3.7e-05,0.36751,0.647438,0.773424,0.200874,0.273436,0.200874,0.273436,0,0
cub200,0,853,31,Mangrove Cuckoo,0,30,Black billed Cuckoo,0,0.545154,0.353748,0.545154,30,Black billed Cuckoo,0,0.545154,0.353748,0.545154,0.906105,0.90756,0.526104,0.527668,0.526104,0.527668,0,0
cub200,0,854,32,Yellow billed Cuckoo,0,31,Mangrove Cuckoo,0,0.498708,0.495201,0.498708,31,Mangrove Cuckoo,0,0.498708,0.495201,0.498708,0.913244,0.908677,0.622062,0.617756,0.622062,0.617756,0,0
cub200,0,972,36,Acadian Flycatcher,0,42,Yellow bellied Flycatcher,0,0.531232,0.429829,0.531232,42,Yellow bellied Flycatcher,0,0.531232,0.429829,0.531232,0.898763,0.898494,0.707511,0.720315,0.707511,0.720315,0,0
cub200,0,976,36,Acadian Flycatcher,0,38,Least Flycatcher,0,0.757379,0.172442,0.757379,38,Least Flycatcher,0,0.757379,0.172442,0.757379,0.943516,0.952823,0.820226,0.836875,0.820226,0.836875,0,0
cub200,0,977,36,Acadian Flycatcher,0,42,Yellow bellied Flycatcher,0,0.560657,0.38374,0.560657,42,Yellow bellied Flycatcher,0,0.560657,0.38374,0.560657,0.911931,0.910435,0.762017,0.775046,0.762017,0.775046,0,0
cub200,0,981,36,Acadian Flycatcher,0,42,Yellow bellied Flycatcher,0,0.549773,0.412259,0.549773,42,Yellow bellied Flycatcher,0,0.549773,0.412259,0.549773,0.915253,0.909745,0.665513,0.686157,0.665513,0.686157,0,0
cub200,0,985,36,Acadian Flycatcher,0,38,Least Flycatcher,0,0.724014,0.270303,0.724014,38,Least Flycatcher,0,0.724014,0.270303,0.724014,0.929997,0.93247,0.830563,0.845411,0.830563,0.845411,0,0
cub200,0,991,36,Acadian Flycatcher,0,38,Least Flycatcher,0,0.670454,0.320046,0.670454,38,Least Flycatcher,0,0.670454,0.320046,0.670454,0.949816,0.956412,0.819897,0.832856,0.819897,0.832856,0,0
cub200,0,994,36,Acadian Flycatcher,0,42,Yellow bellied Flycatcher,0,0.647328,0.300678,0.647328,42,Yellow bellied Flycatcher,0,0.647328,0.300678,0.647328,0.946957,0.955223,0.890265,0.903361,0.890265,0.903361,0,0
cub200,0,995,36,Acadian Flycatcher,0,38,Least Flycatcher,0,0.873825,0.118117,0.873825,38,Least Flycatcher,0,0.873825,0.118117,0.873825,0.94699,0.958753,0.860911,0.894626,0.860911,0.894626,0,0
cub200,0,996,36,Acadian Flycatcher,0,38,Least Flycatcher,0,0.509261,0.469997,0.509261,38,Least Flycatcher,0,0.509261,0.469997,0.509261,0.94285,0.950938,0.862108,0.860452,0.862108,0.860452,0,0
cub200,0,999,36,Acadian Flycatcher,0,42,Yellow bellied Flycatcher,0,0.703599,0.162735,0.703599,42,Yellow bellied Flycatcher,0,0.703599,0.162735,0.703599,0.950685,0.952544,0.706595,0.742926,0.706595,0.742926,0,0
cub200,0,1000,36,Acadian Flycatcher,0,38,Least Flycatcher,0,0.716537,0.26858,0.716537,38,Least Flycatcher,0,0.716537,0.26858,0.716537,0.920608,0.929849,0.844686,0.855495,0.844686,0.855495,0,0
cub200,0,1017,37,Great Crested Flycatcher,0,36,Acadian Flycatcher,0,0.36081,0.209416,0.36081,36,Acadian Flycatcher,0,0.36081,0.209416,0.36081,0.923948,0.925347,0.750895,0.735562,0.750895,0.735562,0,0
cub200,0,1028,37,Great Crested Flycatcher,0,76,Tropical Kingbird,0,0.981008,0.000281,0.981008,76,Tropical Kingbird,0,0.981008,0.000281,0.981008,0.912279,0.950599,0.772161,0.893867,0.772161,0.893867,0,0
cub200,0,1035,38,Least Flycatcher,0,36,Acadian Flycatcher,0,0.772444,0.10939,0.772444,36,Acadian Flycatcher,0,0.772444,0.10939,0.772444,0.952384,0.948704,0.679032,0.710595,0.679032,0.710595,0,0
cub200,0,1038,38,Least Flycatcher,0,39,Olive sided Flycatcher,0,0.973842,0.02207,0.973842,39,Olive sided Flycatcher,0,0.973842,0.02207,0.973842,0.845984,0.850539,0.445876,0.526761,0.445876,0.526761,0,0
cub200,0,1039,38,Least Flycatcher,0,39,Olive sided Flycatcher,0,0.721104,0.075057,0.721104,39,Olive sided Flycatcher,0,0.721104,0.075057,0.721104,0.946513,0.941692,0.731207,0.776241,0.731207,0.776241,0,0
cub200,0,1040,38,Least Flycatcher,0,36,Acadian Flycatcher,0,0.629396,0.327721,0.629396,36,Acadian Flycatcher,0,0.629396,0.327721,0.629396,0.926276,0.919324,0.846111,0.860672,0.846111,0.860672,0,0
cub200,0,1042,38,Least Flycatcher,0,36,Acadian Flycatcher,0,0.613866,0.381418,0.613866,36,Acadian Flycatcher,0,0.613866,0.381418,0.613866,0.959643,0.95336,0.841985,0.846595,0.841985,0.846595,0,0
cub200,0,1043,38,Least Flycatcher,0,36,Acadian Flycatcher,0,0.814208,0.02475,0.814208,36,Acadian Flycatcher,0,0.814208,0.02475,0.814208,0.951625,0.952739,0.753369,0.811053,0.753369,0.811053,0,0
cub200,0,1045,38,Least Flycatcher,0,36,Acadian Flycatcher,0,0.529705,0.443374,0.529705,36,Acadian Flycatcher,0,0.529705,0.443374,0.529705,0.851402,0.828353,0.568998,0.581855,0.568998,0.581855,0,0
cub200,0,1048,38,Least Flycatcher,0,42,Yellow bellied Flycatcher,0,0.503272,0.069834,0.503272,42,Yellow bellied Flycatcher,0,0.503272,0.069834,0.503272,0.914749,0.922794,0.752363,0.792248,0.752363,0.792248,0,0
cub200,0,1049,38,Least Flycatcher,0,36,Acadian Flycatcher,0,0.744991,0.165343,0.744991,36,Acadian Flycatcher,0,0.744991,0.165343,0.744991,0.903924,0.892325,0.758858,0.790982,0.758858,0.790982,0,0
cub200,0,1050,38,Least Flycatcher,0,36,Acadian Flycatcher,0,0.889175,0.075035,0.889175,36,Acadian Flycatcher,0,0.889175,0.075035,0.889175,0.943325,0.940384,0.72076,0.764317,0.72076,0.764317,0,0
cub200,0,1052,38,Least Flycatcher,0,36,Acadian Flycatcher,0,0.821392,0.165961,0.821392,36,Acadian Flycatcher,0,0.821392,0.165961,0.821392,0.93725,0.944702,0.884654,0.897661,0.884654,0.897661,0,0
cub200,0,1054,38,Least Flycatcher,0,36,Acadian Flycatcher,0,0.746902,0.168391,0.746902,36,Acadian Flycatcher,0,0.746902,0.168391,0.746902,0.901683,0.89387,0.663172,0.694543,0.663172,0.694543,0,0
cub200,0,1055,38,Least Flycatcher,0,36,Acadian Flycatcher,0,0.868846,0.070956,0.868846,36,Acadian Flycatcher,0,0.868846,0.070956,0.868846,0.948754,0.940373,0.846835,0.889252,0.846835,0.889252,0,0
cub200,0,1058,38,Least Flycatcher,0,90,Mockingbird,0,1.0,0.0,1.0,90,Mockingbird,0,1.0,0.0,1.0,0.899954,0.939269,0.42271,0.790583,0.42271,0.790583,0,0
cub200,0,1069,39,Olive sided Flycatcher,0,70,Long tailed Jaeger,0,0.486529,1e-06,0.486529,70,Long tailed Jaeger,0,0.486529,1e-06,0.486529,0.764837,0.823429,0.083752,0.295102,0.083752,0.295102,0,0
cub200,0,1152,42,Yellow bellied Flycatcher,0,36,Acadian Flycatcher,0,0.568702,0.031378,0.568702,36,Acadian Flycatcher,0,0.568702,0.031378,0.568702,0.905933,0.906543,0.755515,0.792641,0.755515,0.792641,0,0
cub200,0,1153,42,Yellow bellied Flycatcher,0,36,Acadian Flycatcher,0,0.447404,0.231504,0.447404,36,Acadian Flycatcher,0,0.447404,0.231504,0.447404,0.895408,0.892416,0.783106,0.779676,0.783106,0.779676,0,0
cub200,0,1154,42,Yellow bellied Flycatcher,0,36,Acadian Flycatcher,0,0.852752,0.10386,0.852752,36,Acadian Flycatcher,0,0.852752,0.10386,0.852752,0.90129,0.90221,0.864003,0.882354,0.864003,0.882354,0,0
cub200,0,1155,42,Yellow bellied Flycatcher,0,38,Least Flycatcher,0,0.395369,0.389485,0.395369,38,Least Flycatcher,0,0.395369,0.389485,0.395369,0.940875,0.934838,0.844108,0.845442,0.844108,0.845442,0,0
cub200,0,1158,42,Yellow bellied Flycatcher,0,38,Least Flycatcher,0,0.533216,0.070642,0.533216,38,Least Flycatcher,0,0.533216,0.070642,0.533216,0.907448,0.919734,0.826399,0.837892,0.826399,0.837892,0,0
cub200,0,1163,42,Yellow bellied Flycatcher,0,36,Acadian Flycatcher,0,0.878166,0.093356,0.878166,36,Acadian Flycatcher,0,0.878166,0.093356,0.878166,0.877967,0.881105,0.610663,0.627215,0.610663,0.627215,0,0
