eval_session,true_class_id,true_class_name,final_pred_class_id,final_pred_class_name,count,mean_final_pred_conf,mean_final_true_prob,mean_final_pred_prob,mean_clip_true_sim,mean_clip_pred_sim,mean_dino_true_sim_raw,mean_dino_pred_sim_raw,mean_dino_true_sim_final,mean_dino_pred_sim_final,query_numbers
10,36,Acadian Flycatcher,38,Least Flycatcher,6,0.58039,0.227507,0.58039,0.938963,0.946874,0.839732,0.854286,0.839732,0.854286,976 985 991 995 996 1000
10,36,Acadian Flycatcher,42,Yellow bellied Flycatcher,6,0.551845,0.338101,0.551845,0.925027,0.925383,0.761152,0.778361,0.761152,0.778361,972 977 981 992 994 999
10,37,Great Crested Flycatcher,38,Least Flycatcher,1,0.347908,0.190873,0.347908,0.923948,0.916212,0.750895,0.753974,0.750895,0.753974,1017
10,37,Great Crested Flycatcher,76,Tropical Kingbird,1,0.981005,0.000281,0.981005,0.912279,0.950599,0.772161,0.893867,0.772161,0.893867,1028
10,38,Least Flycatcher,36,Acadian Flycatcher,10,0.720232,0.190418,0.720232,0.927626,0.921413,0.756377,0.784752,0.756377,0.784752,1035 1040 1042 1043 1045 1049 1050 1052 1054 1055
10,38,Least Flycatcher,39,Olive sided Flycatcher,1,0.691128,0.019112,0.691128,0.845984,0.850539,0.445876,0.526761,0.445876,0.526761,1038
10,38,Least Flycatcher,42,Yellow bellied Flycatcher,1,0.552781,0.153854,0.552781,0.914749,0.922794,0.752363,0.792248,0.752363,0.792248,1048
10,38,Least Flycatcher,90,Mockingbird,1,1.0,0.0,1.0,0.899954,0.93927,0.42271,0.790583,0.42271,0.790583,1058
10,38,Least Flycatcher,101,Western Wood Pewee,2,0.523829,0.086258,0.523829,0.924933,0.916762,0.716716,0.747437,0.716716,0.771176,1039 1059
10,38,Least Flycatcher,102,Sayornis,2,0.512877,0.126354,0.512877,0.93799,0.931089,0.75823,0.810311,0.75823,0.82174,1037 1047
10,38,Least Flycatcher,155,White eyed Vireo,1,0.556646,0.273727,0.556646,0.9322,0.895443,0.554217,0.582679,0.554217,0.61384,1033
10,39,Olive sided Flycatcher,30,Black billed Cuckoo,1,0.357512,0.354436,0.357512,0.811726,0.790875,0.382773,0.418565,0.382773,0.418565,1071
10,39,Olive sided Flycatcher,101,Western Wood Pewee,1,0.732897,0.067899,0.732897,0.896446,0.907095,0.827071,0.82493,0.827071,0.855464,1081
10,39,Olive sided Flycatcher,134,Bank Swallow,1,0.521316,0.0,0.521316,0.764838,0.810372,0.083752,0.338545,0.083752,0.331563,1069
10,42,Yellow bellied Flycatcher,36,Acadian Flycatcher,6,0.672118,0.169369,0.672118,0.89815,0.899407,0.753162,0.76628,0.753162,0.76628,1152 1153 1154 1163 1165 1176
10,42,Yellow bellied Flycatcher,38,Least Flycatcher,1,0.532051,0.070529,0.532051,0.907448,0.919734,0.826399,0.837892,0.826399,0.837892,1158
10,42,Yellow bellied Flycatcher,76,Tropical Kingbird,1,0.999742,0.0,0.999742,0.829261,0.920423,0.3116,0.75293,0.3116,0.75293,1171
10,42,Yellow bellied Flycatcher,101,Western Wood Pewee,1,0.712782,0.001319,0.712782,0.933343,0.916969,0.737068,0.816157,0.737068,0.852158,1170
10,42,Yellow bellied Flycatcher,156,Yellow throated Vireo,1,0.688784,0.0,0.688784,0.867376,0.88014,0.338597,0.603666,0.338597,0.622478,1172
10,42,Yellow bellied Flycatcher,171,Nashville Warbler,1,0.339542,0.0,0.339542,0.830144,0.85475,0.267302,0.568209,0.267302,0.59585,1178
10,42,Yellow bellied Flycatcher,178,Tennessee Warbler,1,0.470987,0.0,0.470987,0.840791,0.835998,0.426737,0.672384,0.426737,0.715763,1156
10,42,Yellow bellied Flycatcher,179,Wilson Warbler,1,0.310048,0.000257,0.310048,0.915679,0.914638,0.494867,0.596439,0.494867,0.650285,1159
10,48,Boat tailed Grackle,8,Brewer Blackbird,2,0.518425,0.395442,0.518425,0.905256,0.927735,0.790606,0.792805,0.790606,0.792805,1330 1341
10,48,Boat tailed Grackle,10,Rusty Blackbird,6,0.861349,0.135706,0.861349,0.872315,0.878862,0.461576,0.596402,0.461576,0.596402,1331 1332 1339 1343 1350 1351
10,48,Boat tailed Grackle,90,Mockingbird,1,0.934117,0.001327,0.934117,0.897465,0.893913,0.358572,0.498589,0.358572,0.498589,1337
10,48,Boat tailed Grackle,133,Cape Glossy Starling,1,0.628014,0.321083,0.628014,0.906212,0.913187,0.740312,0.705149,0.740312,0.743705,1340
10,49,Eared Grebe,50,Horned Grebe,7,0.656525,0.322548,0.656525,0.929254,0.930544,0.880931,0.887615,0.880931,0.887615,1366 1367 1370 1373 1375 1377 1384
10,50,Horned Grebe,49,Eared Grebe,4,0.634036,0.34095,0.634036,0.933266,0.927939,0.841599,0.852534,0.841599,0.852534,1390 1396 1409 1415
10,53,Blue Grosbeak,13,Indigo Bunting,2,0.844398,0.155561,0.844398,0.928174,0.929671,0.734123,0.761481,0.734123,0.761481,1479 1489
10,53,Blue Grosbeak,14,Lazuli Bunting,1,0.906328,0.028916,0.906328,0.892843,0.909496,0.38922,0.46037,0.38922,0.46037,1504
10,55,Pine Grosbeak,34,Purple Finch,1,0.999996,4e-06,0.999996,0.884293,0.896591,0.575568,0.817811,0.575568,0.817811,1555
10,57,Pigeon Guillemot,7,Rhinoceros Auklet,1,0.604007,0.002989,0.604007,0.900549,0.91607,0.400506,0.491419,0.400506,0.491419,1601
10,58,California Gull,59,Glaucous winged Gull,2,0.443677,0.072299,0.443677,0.874905,0.890123,0.772183,0.810518,0.772183,0.810518,1635 1654
10,58,California Gull,63,Ring billed Gull,4,0.422418,0.231998,0.422418,0.917051,0.918687,0.851771,0.868172,0.851771,0.868172,1640 1641 1642 1644
10,58,California Gull,64,Slaty backed Gull,1,0.666074,0.003069,0.666074,0.918162,0.931463,0.528795,0.64668,0.528795,0.64668,1655
10,58,California Gull,65,Western Gull,11,0.703352,0.223405,0.703352,0.924918,0.929066,0.843757,0.858165,0.843757,0.858165,1628 1631 1633 1638 1643 1645 1646 1647 1650 1651 1653
10,58,California Gull,83,Red legged Kittiwake,1,0.73045,0.003292,0.73045,0.8994,0.898715,0.49323,0.622584,0.49323,0.622584,1649
10,59,Glaucous winged Gull,58,California Gull,1,0.419731,0.191459,0.419731,0.941837,0.937768,0.922217,0.930854,0.922217,0.930854,1681
10,59,Glaucous winged Gull,63,Ring billed Gull,1,0.537107,0.076206,0.537107,0.873672,0.882447,0.80951,0.82418,0.80951,0.82418,1665
10,59,Glaucous winged Gull,65,Western Gull,9,0.600162,0.077716,0.600162,0.926106,0.930604,0.852425,0.871298,0.852425,0.871298,1658 1661 1663 1664 1668 1673 1675 1679 1682
10,59,Glaucous winged Gull,83,Red legged Kittiwake,1,0.41332,0.002539,0.41332,0.91327,0.91159,0.564889,0.664653,0.564889,0.664653,1659
10,60,Heermann Gull,64,Slaty backed Gull,1,0.637024,0.273518,0.637024,0.920318,0.924282,0.65836,0.708115,0.65836,0.708115,1695
10,61,Herring Gull,58,California Gull,6,0.444072,0.157186,0.444072,0.928885,0.928949,0.858374,0.871559,0.858374,0.871559,1719 1720 1724 1727 1733 1737
10,61,Herring Gull,59,Glaucous winged Gull,2,0.56119,0.130634,0.56119,0.892965,0.899509,0.8327,0.866904,0.8327,0.866904,1744 1745
10,61,Herring Gull,63,Ring billed Gull,1,0.503726,0.075559,0.503726,0.902445,0.908416,0.85858,0.876025,0.85858,0.876025,1722
10,61,Herring Gull,64,Slaty backed Gull,3,0.818141,0.010969,0.818141,0.888335,0.903089,0.610159,0.698878,0.610159,0.698878,1725 1735 1736
10,61,Herring Gull,65,Western Gull,9,0.575258,0.09918,0.575258,0.905286,0.909187,0.876844,0.896331,0.876844,0.896331,1718 1723 1728 1729 1730 1738 1739 1741 1742
10,61,Herring Gull,83,Red legged Kittiwake,2,0.68203,0.208757,0.68203,0.907627,0.905459,0.577856,0.630497,0.577856,0.630497,1726 1732
10,63,Ring billed Gull,58,California Gull,4,0.523606,0.228894,0.523606,0.922743,0.923184,0.8761,0.885633,0.8761,0.885633,1781 1787 1790 1803
10,63,Ring billed Gull,59,Glaucous winged Gull,2,0.548512,0.058672,0.548512,0.877997,0.881957,0.756002,0.793415,0.756002,0.793415,1785 1792
10,63,Ring billed Gull,60,Heermann Gull,1,0.423946,0.070004,0.423946,0.96089,0.957552,0.727288,0.753146,0.727288,0.753146,1784
10,63,Ring billed Gull,64,Slaty backed Gull,1,0.639697,0.048302,0.639697,0.888682,0.890599,0.602973,0.649086,0.602973,0.649086,1793
10,63,Ring billed Gull,83,Red legged Kittiwake,2,0.657549,0.173211,0.657549,0.913697,0.892332,0.615373,0.6845,0.615373,0.6845,1779 1780
10,64,Slaty backed Gull,44,Northern Fulmar,2,0.671175,0.313254,0.671175,0.897829,0.92494,0.609847,0.635587,0.609847,0.635587,1819 1820
10,64,Slaty backed Gull,58,California Gull,1,0.60233,0.008837,0.60233,0.930653,0.941159,0.620909,0.683843,0.620909,0.683843,1809
10,64,Slaty backed Gull,59,Glaucous winged Gull,3,0.507267,0.056438,0.507267,0.900122,0.897946,0.755103,0.794334,0.755103,0.794334,1815 1823 1825
10,64,Slaty backed Gull,65,Western Gull,8,0.741901,0.017992,0.741901,0.920767,0.929027,0.8144,0.883674,0.8144,0.883674,1806 1807 1811 1813 1816 1818 1822 1824
10,64,Slaty backed Gull,83,Red legged Kittiwake,1,0.51206,0.186368,0.51206,0.839202,0.83536,0.557673,0.605484,0.557673,0.605484,1812
10,65,Western Gull,58,California Gull,2,0.492004,0.252494,0.492004,0.913624,0.918235,0.841919,0.847803,0.841919,0.847803,1832 1854
10,65,Western Gull,59,Glaucous winged Gull,1,0.535365,0.03152,0.535365,0.848674,0.849384,0.639036,0.695162,0.639036,0.695162,1833
10,65,Western Gull,61,Herring Gull,1,0.54259,0.03259,0.54259,0.912369,0.920915,0.602062,0.646139,0.602062,0.646139,1831
10,65,Western Gull,64,Slaty backed Gull,1,0.958885,0.007232,0.958885,0.948721,0.930995,0.661799,0.775754,0.661799,0.775754,1851
10,65,Western Gull,83,Red legged Kittiwake,1,0.74519,0.004187,0.74519,0.859092,0.898808,0.585251,0.672296,0.585251,0.672296,1841
10,66,Anna Hummingbird,67,Ruby throated Hummingbird,10,0.86965,0.082628,0.86965,0.908721,0.910868,0.762993,0.821891,0.762993,0.821891,1856 1857 1859 1865 1866 1869 1873 1883 1884 1885
10,66,Anna Hummingbird,68,Rufous Hummingbird,6,0.729371,0.082148,0.729371,0.931849,0.937827,0.739384,0.77701,0.739384,0.77701,1858 1864 1870 1871 1876 1881
10,66,Anna Hummingbird,69,Green Violetear,1,0.861829,0.136426,0.861829,0.899378,0.874516,0.766158,0.812847,0.766158,0.812847,1880
10,67,Ruby throated Hummingbird,66,Anna Hummingbird,3,0.515536,0.085236,0.515536,0.888413,0.896721,0.562924,0.614274,0.562924,0.614274,1892 1895 1898
10,67,Ruby throated Hummingbird,68,Rufous Hummingbird,7,0.611567,0.307364,0.611567,0.918088,0.91564,0.707925,0.720243,0.707925,0.720243,1889 1891 1893 1905 1910 1914 1915
10,67,Ruby throated Hummingbird,69,Green Violetear,3,0.822967,0.014675,0.822967,0.890546,0.892268,0.683939,0.786064,0.683939,0.786064,1902 1907 1909
10,68,Rufous Hummingbird,66,Anna Hummingbird,4,0.571252,0.266914,0.571252,0.930522,0.925162,0.461078,0.473444,0.461078,0.473444,1920 1926 1930 1937
10,68,Rufous Hummingbird,67,Ruby throated Hummingbird,11,0.75466,0.166362,0.75466,0.92104,0.920706,0.67946,0.7178,0.67946,0.7178,1921 1923 1924 1925 1929 1932 1934 1935 1942 1943 1944
10,69,Green Violetear,66,Anna Hummingbird,1,0.592068,0.045772,0.592068,0.880649,0.854555,0.593195,0.660636,0.593195,0.660636,1948
10,69,Green Violetear,67,Ruby throated Hummingbird,1,0.869822,0.003269,0.869822,0.935214,0.927392,0.729959,0.850468,0.729959,0.850468,1957
10,69,Green Violetear,68,Rufous Hummingbird,2,0.618932,0.06469,0.618932,0.931387,0.909973,0.782307,0.845116,0.782307,0.845116,1949 1950
10,70,Long tailed Jaeger,60,Heermann Gull,2,0.650861,0.003696,0.650861,0.847357,0.878265,0.400695,0.579562,0.400695,0.579562,1979 2005
10,70,Long tailed Jaeger,71,Pomarine Jaeger,11,0.999527,0.000104,0.999527,0.864032,0.894054,0.504831,0.703642,0.504831,0.703642,1980 1982 1983 1984 1985 1989 1991 1993 1996 1997 2002
10,71,Pomarine Jaeger,60,Heermann Gull,1,0.376324,0.0,0.376324,0.823824,0.89889,0.173171,0.858793,0.173171,0.858793,2006
10,71,Pomarine Jaeger,70,Long tailed Jaeger,1,0.972498,0.027498,0.972498,0.885902,0.897645,0.46383,0.534589,0.46383,0.534589,2011
10,72,Blue Jay,73,Florida Jay,1,0.999996,4e-06,0.999996,0.91007,0.935688,0.572105,0.811054,0.572105,0.811054,2062
10,76,Tropical Kingbird,77,Gray Kingbird,1,0.562614,0.437009,0.562614,0.870687,0.877205,0.605509,0.616108,0.605509,0.616108,2174
10,78,Belted Kingfisher,81,Ringed Kingfisher,1,0.677288,0.322138,0.677288,0.928998,0.930719,0.833919,0.850743,0.833919,0.850743,2235
10,79,Green Kingfisher,78,Belted Kingfisher,2,0.942155,0.052247,0.942155,0.835134,0.851012,0.62074,0.682471,0.62074,0.682471,2245 2265
10,79,Green Kingfisher,80,Pied Kingfisher,1,1.0,0.0,1.0,0.884233,0.926186,0.664303,0.916614,0.664303,0.916614,2268
10,79,Green Kingfisher,81,Ringed Kingfisher,2,0.731789,0.129445,0.731789,0.898148,0.913046,0.732441,0.805227,0.732441,0.805227,2261 2270
10,80,Pied Kingfisher,78,Belted Kingfisher,1,0.849033,1e-06,0.849033,0.891494,0.908266,0.660796,0.876678,0.660796,0.876678,2299
10,81,Ringed Kingfisher,78,Belted Kingfisher,3,0.595806,0.269765,0.595806,0.890322,0.88123,0.781307,0.790112,0.781307,0.790112,2304 2315 2331
10,82,White breasted Kingfisher,80,Pied Kingfisher,1,0.734244,0.042349,0.734244,0.840498,0.854387,0.358887,0.401853,0.358887,0.401853,2335
10,83,Red legged Kittiwake,58,California Gull,3,0.548635,0.023554,0.548635,0.90865,0.901758,0.792929,0.857111,0.792929,0.857111,2373 2379 2381
10,84,Horned Lark,103,American Pipit,1,0.711281,0.087853,0.711281,0.868276,0.833552,0.655355,0.683193,0.655355,0.717459,2413
10,88,Hooded Merganser,89,Red breasted Merganser,6,0.992674,0.006965,0.992674,0.853531,0.889399,0.515441,0.713979,0.515441,0.713979,2505 2511 2522 2524 2526 2530
10,89,Red breasted Merganser,49,Eared Grebe,1,0.483713,0.001372,0.483713,0.859009,0.852721,0.426294,0.525664,0.426294,0.525664,2546
10,94,Baltimore Oriole,174,Pine Warbler,1,0.801112,0.0,0.801112,0.861367,0.938756,0.270653,0.836551,0.270653,0.868915,2686
10,95,Hooded Oriole,94,Baltimore Oriole,2,0.683355,0.233608,0.683355,0.919594,0.912591,0.723019,0.74589,0.723019,0.74589,2723 2725
10,95,Hooded Oriole,97,Scott Oriole,3,0.650627,0.089081,0.650627,0.890032,0.89789,0.601725,0.655857,0.601725,0.655857,2724 2726 2728
10,95,Hooded Oriole,160,Blue winged Warbler,1,0.703829,0.006857,0.703829,0.835223,0.804549,0.407334,0.533404,0.407334,0.570628,2739
10,96,Orchard Oriole,91,Nighthawk,1,0.992648,0.0,0.992648,0.741774,0.855045,0.003404,0.342757,0.003404,0.342757,2760
10,96,Orchard Oriole,94,Baltimore Oriole,3,0.933003,0.006679,0.933003,0.862657,0.880588,0.577494,0.682377,0.577494,0.682377,2753 2756 2766
10,96,Orchard Oriole,95,Hooded Oriole,1,0.684491,2.7e-05,0.684491,0.798685,0.853904,0.392397,0.57329,0.392397,0.57329,2748
10,97,Scott Oriole,42,Yellow bellied Flycatcher,1,0.538933,0.169815,0.538933,0.865801,0.885971,0.44947,0.47697,0.44947,0.47697,2780
10,97,Scott Oriole,94,Baltimore Oriole,1,0.833184,0.158237,0.833184,0.86277,0.848704,0.632456,0.674303,0.632456,0.674303,2779
10,98,Ovenbird,124,Lincoln Sparrow,1,0.385606,0.0,0.385606,0.866408,0.913944,0.143457,0.410658,0.143457,0.437003,2813
10,98,Ovenbird,195,House Wren,2,0.770427,0.0,0.770427,0.818878,0.882096,0.281746,0.583603,0.281746,0.591867,2817 2833
10,101,Western Wood Pewee,36,Acadian Flycatcher,1,0.622644,0.213766,0.622644,0.906427,0.922423,0.757453,0.779525,0.768979,0.779525,2886
10,101,Western Wood Pewee,39,Olive sided Flycatcher,9,0.661953,0.191029,0.661953,0.909321,0.919668,0.708648,0.746678,0.723645,0.746678,2884 2887 2889 2893 2895 2898 2900 2902 2907
10,101,Western Wood Pewee,102,Sayornis,2,0.538662,0.107432,0.538662,0.857636,0.873182,0.613809,0.653649,0.639327,0.691292,2906 2912
10,102,Sayornis,37,Great Crested Flycatcher,2,0.447075,0.140008,0.447075,0.89512,0.884284,0.710619,0.718293,0.708146,0.718293,2931 2937
10,102,Sayornis,38,Least Flycatcher,1,0.252657,0.234466,0.252657,0.940585,0.93416,0.816729,0.793598,0.821022,0.793598,2933
10,102,Sayornis,76,Tropical Kingbird,1,0.321991,0.133471,0.321991,0.930238,0.926456,0.666957,0.699396,0.687005,0.699396,2935
10,102,Sayornis,101,Western Wood Pewee,2,0.408921,0.23287,0.408921,0.895243,0.914521,0.834319,0.785587,0.863645,0.827103,2918 2921
10,103,American Pipit,130,Vesper Sparrow,1,0.46388,0.001106,0.46388,0.894096,0.896655,0.345041,0.616507,0.346778,0.635138,2946
10,104,Whip poor Will,21,Chuck will Widow,17,0.860234,0.05105,0.860234,0.864171,0.874897,0.796294,0.832578,0.796294,0.832578,2974 2975 2976 2977 2978 2979 2980 2981 2982 2983 2984 2985 2986 2987 2990 2991 2992
10,106,Common Raven,28,American Crow,12,0.677134,0.224849,0.677134,0.911966,0.915031,0.81434,0.84101,0.82502,0.84101,3023 3024 3025 3032 3033 3036 3040 3042 3043 3048 3049 3052
10,106,Common Raven,29,Fish Crow,2,0.627867,0.221819,0.627867,0.912853,0.918216,0.734471,0.759883,0.738918,0.759883,3026 3047
10,107,White necked Raven,28,American Crow,1,0.536593,0.001137,0.536593,0.801581,0.852305,0.512689,0.7339,0.569679,0.7339,3073
10,107,White necked Raven,106,Common Raven,3,0.683396,0.101517,0.683396,0.871048,0.883041,0.649612,0.765506,0.707323,0.801174,3072 3076 3080
10,108,American Redstart,19,Yellow breasted Chat,1,0.368848,0.002294,0.368848,0.867542,0.887476,0.549181,0.643809,0.526205,0.643809,3093
10,108,American Redstart,152,Philadelphia Vireo,1,0.612292,0.001149,0.612292,0.901224,0.943185,0.536884,0.688787,0.531061,0.71784,3084
10,108,American Redstart,156,Yellow throated Vireo,1,0.250305,0.162969,0.250305,0.921018,0.898828,0.563945,0.64143,0.554187,0.615462,3094
10,110,Loggerhead Shrike,84,Horned Lark,1,0.999998,0.001069,0.999998,0.845212,0.918988,0.185707,0.740134,0.195475,0.740134,3152
10,110,Loggerhead Shrike,111,Great Grey Shrike,12,0.60508,0.197175,0.60508,0.911719,0.910619,0.841431,0.870767,0.855484,0.883093,3144 3145 3147 3151 3154 3156 3158 3161 3164 3167 3168 3172
10,111,Great Grey Shrike,110,Loggerhead Shrike,7,0.703186,0.099031,0.703186,0.880362,0.889814,0.723826,0.747914,0.737076,0.774197,3176 3182 3185 3186 3191 3197 3199
10,112,Baird Sparrow,122,Henslow Sparrow,2,0.403001,0.115219,0.403001,0.952703,0.944488,0.826155,0.850545,0.833118,0.871069,3210 3220
10,112,Baird Sparrow,124,Lincoln Sparrow,1,0.317983,0.240101,0.317983,0.90574,0.874023,0.726112,0.736199,0.753074,0.751807,3218
10,112,Baird Sparrow,126,Savannah Sparrow,1,0.348211,0.113072,0.348211,0.866528,0.868895,0.857666,0.839788,0.854966,0.859768,3217
10,112,Baird Sparrow,130,Vesper Sparrow,2,0.746072,0.007956,0.746072,0.875392,0.911063,0.749745,0.809921,0.760576,0.831238,3216 3222
10,114,Brewer Sparrow,116,Clay colored Sparrow,16,0.602025,0.152284,0.602025,0.908192,0.916231,0.772148,0.790332,0.789228,0.817362,3253 3255 3256 3257 3258 3259 3260 3261 3264 3266 3269 3270 3275 3276 3279 3281
10,114,Brewer Sparrow,124,Lincoln Sparrow,1,0.722075,0.012732,0.722075,0.860242,0.911356,0.521328,0.583112,0.553851,0.596289,3268
10,115,Chipping Sparrow,14,Lazuli Bunting,1,0.999885,0.000979,0.999885,0.798137,0.953322,0.054086,0.820064,0.061049,0.820064,3296
10,115,Chipping Sparrow,114,Brewer Sparrow,2,0.573867,0.002207,0.573867,0.875832,0.891464,0.557405,0.662373,0.558105,0.70441,3283 3309
10,115,Chipping Sparrow,116,Clay colored Sparrow,2,0.550898,0.018579,0.550898,0.914851,0.921032,0.697097,0.779956,0.71101,0.802674,3285 3289
10,115,Chipping Sparrow,129,Tree Sparrow,1,0.743637,0.005026,0.743637,0.804707,0.82488,0.491805,0.545358,0.493519,0.595719,3286
10,116,Clay colored Sparrow,112,Baird Sparrow,1,0.738353,0.001412,0.738353,0.927411,0.931682,0.753227,0.873214,0.744885,0.887355,3335
10,116,Clay colored Sparrow,114,Brewer Sparrow,1,0.584712,0.045361,0.584712,0.86217,0.855126,0.518095,0.548339,0.529302,0.584069,3339
