eval_session,true_class_id,true_class_name,final_pred_class_id,final_pred_class_name,count,mean_final_pred_conf,mean_final_true_prob,mean_final_pred_prob,mean_clip_true_sim,mean_clip_pred_sim,mean_dino_true_sim_raw,mean_dino_pred_sim_raw,mean_dino_true_sim_final,mean_dino_pred_sim_final,query_numbers
8,13,bus,52,oak tree,4,0.400039,0.052253,0.400039,0.866026,0.857182,0.227987,0.136259,0.227987,0.136259,1325 1369 1378 1389
8,13,bus,58,pickup truck,4,0.766373,0.056892,0.766373,0.897948,0.890888,0.316821,0.373395,0.316821,0.373395,1312 1318 1361 1391
8,13,bus,81,streetcar,3,0.366803,0.164571,0.366803,0.899158,0.898682,0.433103,0.445787,0.433103,0.467074,1306 1347 1372
8,13,bus,89,tractor,1,0.482109,0.093608,0.482109,0.883246,0.88456,0.402425,0.368279,0.402425,0.428006,1351
8,14,butterfly,18,caterpillar,1,0.531664,0.058185,0.531664,0.891654,0.904023,0.381767,0.410956,0.381767,0.410956,1491
8,14,butterfly,50,mouse,2,0.429828,0.04681,0.429828,0.927011,0.928603,0.306279,0.246704,0.306279,0.246704,1406 1417
8,14,butterfly,52,oak tree,8,0.386412,0.130072,0.386412,0.911372,0.8544,0.282214,0.102634,0.282214,0.102634,1431 1432 1443 1453 1461 1464 1480 1495
8,14,butterfly,62,poppy,1,0.315439,0.236062,0.315439,0.945675,0.912652,0.274161,0.266398,0.274161,0.33584,1454
8,14,butterfly,74,shrew,1,0.263728,0.003695,0.263728,0.925013,0.929479,0.250104,0.352825,0.250104,0.392501,1400
8,14,butterfly,92,tulip,1,0.564205,0.016535,0.564205,0.941072,0.935311,0.29066,0.313658,0.29066,0.395165,1486
8,15,camel,52,oak tree,5,0.388651,0.099735,0.388651,0.894282,0.865439,0.20994,0.136546,0.20994,0.136546,1509 1547 1552 1554 1590
8,16,can,9,bottle,1,0.903301,0.096449,0.903301,0.812746,0.791162,0.357572,0.50128,0.357572,0.50128,1694
8,16,can,28,cup,3,0.717112,0.013481,0.717112,0.909672,0.919745,0.219681,0.42986,0.219681,0.42986,1641 1671 1693
8,16,can,52,oak tree,4,0.385265,0.131387,0.385265,0.890562,0.839936,0.217531,0.126504,0.217531,0.126504,1609 1626 1631 1638
8,16,can,61,plate,1,0.473134,0.001444,0.473134,0.902634,0.922492,0.239371,0.390878,0.239371,0.423089,1669
8,16,can,86,telephone,1,0.56004,0.296337,0.56004,0.882027,0.929199,0.27453,0.200438,0.27453,0.219208,1681
8,17,castle,37,house,3,0.73567,0.119185,0.73567,0.890836,0.884893,0.363636,0.420056,0.363636,0.420056,1711 1735 1774
8,17,castle,49,mountain,2,0.975804,0.011766,0.975804,0.885597,0.918629,0.270336,0.457587,0.270336,0.457587,1703 1756
8,17,castle,52,oak tree,5,0.412058,0.200562,0.412058,0.876485,0.860264,0.209897,0.13744,0.209897,0.13744,1700 1729 1744 1796 1799
8,17,castle,76,skyscraper,1,0.602367,0.000648,0.602367,0.823653,0.83243,0.242848,0.39246,0.242848,0.473975,1794
8,18,caterpillar,47,maple tree,1,0.44981,0.0194,0.44981,0.941926,0.92049,0.225275,0.304769,0.225275,0.304769,1813
8,18,caterpillar,50,mouse,3,0.390185,0.157199,0.390185,0.909086,0.892758,0.255159,0.199482,0.255159,0.199482,1822 1857 1889
8,18,caterpillar,52,oak tree,9,0.386059,0.147192,0.386059,0.914198,0.870193,0.262312,0.107465,0.262312,0.107465,1812 1819 1830 1831 1849 1863 1877 1887 1894
8,18,caterpillar,59,pine tree,3,0.455553,0.338895,0.455553,0.943504,0.926492,0.287682,0.249398,0.287682,0.249398,1850 1851 1859
8,18,caterpillar,78,snake,1,0.286113,0.158429,0.286113,0.887999,0.852648,0.364788,0.332318,0.364788,0.3812,1829
8,18,caterpillar,99,worm,1,0.576451,0.006501,0.576451,0.868612,0.864285,0.341988,0.422882,0.341988,0.47954,1808
8,19,cattle,29,dinosaur,1,0.504188,0.443387,0.504188,0.918329,0.919314,0.366736,0.382385,0.366736,0.382385,1984
8,19,cattle,50,mouse,2,0.408984,0.191083,0.408984,0.899805,0.895555,0.272583,0.177616,0.272583,0.177616,1930 1931
8,19,cattle,52,oak tree,4,0.399156,0.11825,0.399156,0.912537,0.887835,0.269708,0.129145,0.269708,0.129145,1909 1924 1927 1948
8,20,chair,25,couch,6,0.865371,0.090417,0.865371,0.91695,0.923934,0.400773,0.539694,0.400773,0.539694,2006 2013 2016 2018 2022 2037
8,20,chair,52,oak tree,1,0.398759,0.052379,0.398759,0.7203,0.774494,0.244849,0.082188,0.244849,0.082188,2085
8,21,chimpanzee,52,oak tree,1,0.352992,0.154859,0.352992,0.925555,0.879193,0.267091,0.106252,0.267091,0.106252,2105
8,22,clock,8,bicycle,1,0.471007,0.066699,0.471007,0.925343,0.9154,0.23648,0.365508,0.23648,0.365508,2233
8,22,clock,52,oak tree,4,0.400517,0.2529,0.400517,0.877032,0.824389,0.337823,0.157994,0.337823,0.157994,2207 2229 2259 2281
8,22,clock,61,plate,1,0.448574,0.100628,0.448574,0.935936,0.953246,0.372722,0.378991,0.372722,0.389592,2244
8,22,clock,84,table,1,0.409328,0.004595,0.409328,0.936451,0.935566,0.231595,0.353132,0.231595,0.412456,2251
8,23,cloud,33,forest,1,0.498707,0.099345,0.498707,0.917724,0.896945,0.300784,0.312901,0.300784,0.312901,2331
8,23,cloud,35,girl,1,0.596313,0.001038,0.596313,0.818628,0.865069,0.288487,0.386121,0.288487,0.386121,2359
8,23,cloud,37,house,1,0.952354,0.007578,0.952354,0.928316,0.936158,0.262662,0.430438,0.262662,0.430438,2323
8,23,cloud,49,mountain,2,0.978177,0.009185,0.978177,0.938487,0.955469,0.367822,0.510399,0.367822,0.510399,2351 2374
8,23,cloud,52,oak tree,3,0.452008,0.263747,0.452008,0.935946,0.925922,0.493612,0.477913,0.493612,0.477913,2322 2329 2353
8,23,cloud,59,pine tree,1,0.743657,0.251834,0.743657,0.972682,0.948907,0.526599,0.626829,0.526599,0.626829,2345
8,23,cloud,69,rocket,1,0.602655,0.000305,0.602655,0.875015,0.863491,0.228031,0.40902,0.228031,0.471403,2320
8,23,cloud,71,sea,6,0.522993,0.06523,0.522993,0.947801,0.95215,0.446675,0.524363,0.446675,0.549929,2306 2326 2356 2362 2363 2364
8,24,cockroach,50,mouse,2,0.417251,0.072097,0.417251,0.854172,0.861766,0.213341,0.246103,0.213341,0.246103,2467 2472
8,24,cockroach,52,oak tree,1,0.323906,0.093728,0.323906,0.76153,0.606907,0.14585,0.167681,0.14585,0.167681,2438
8,24,cockroach,77,snail,1,0.505194,0.001966,0.505194,0.831798,0.894403,0.311783,0.481383,0.311783,0.512168,2492
8,24,cockroach,79,spider,2,0.539838,0.031948,0.539838,0.881082,0.89528,0.322461,0.376727,0.322461,0.428126,2478 2485
8,25,couch,5,bed,1,0.992108,0.006685,0.992108,0.915523,0.92185,0.320892,0.503293,0.320892,0.503293,2580
8,25,couch,20,chair,10,0.905544,0.010642,0.905544,0.912636,0.915411,0.360854,0.504678,0.360854,0.504678,2505 2508 2511 2537 2553 2554 2565 2583 2593 2598
8,25,couch,40,lamp,1,0.581229,0.000161,0.581229,0.886535,0.917874,0.126442,0.375418,0.126442,0.375418,2504
8,25,couch,52,oak tree,6,0.40015,0.179411,0.40015,0.881105,0.820733,0.257117,0.139219,0.257117,0.139219,2503 2538 2541 2579 2586 2594
8,25,couch,58,pickup truck,1,0.660264,0.000543,0.660264,0.813975,0.867742,0.311994,0.409339,0.311994,0.409339,2502
8,25,couch,84,table,1,0.43859,0.108498,0.43859,0.92053,0.917331,0.399607,0.335496,0.399607,0.3996,2526
8,26,crab,1,aquarium fish,1,0.907621,0.022484,0.907621,0.925377,0.951148,0.316401,0.366082,0.316401,0.366082,2612
8,26,crab,45,lobster,9,0.913269,0.081025,0.913269,0.91218,0.91747,0.457647,0.550068,0.457647,0.550068,2605 2613 2625 2637 2641 2653 2654 2668 2669
8,26,crab,47,maple tree,1,0.373841,0.097095,0.373841,0.917865,0.862545,0.276686,0.135391,0.276686,0.135391,2619
8,26,crab,50,mouse,2,0.342101,0.029913,0.342101,0.931072,0.920436,0.322334,0.328055,0.322334,0.328055,2656 2661
8,26,crab,52,oak tree,1,0.400148,0.005851,0.400148,0.888747,0.863611,0.229122,0.082459,0.229122,0.082459,2665
8,26,crab,79,spider,1,0.560495,0.002157,0.560495,0.933915,0.952432,0.197024,0.314531,0.197024,0.343048,2602
8,27,crocodile,4,beaver,1,0.935814,0.007295,0.935814,0.945167,0.956048,0.461854,0.485675,0.461854,0.485675,2758
8,27,crocodile,18,caterpillar,1,0.42903,0.006366,0.42903,0.893524,0.897568,0.326442,0.42789,0.326442,0.42789,2721
8,27,crocodile,33,forest,1,0.450908,0.028729,0.450908,0.938235,0.917467,0.258615,0.321593,0.258615,0.321593,2789
8,27,crocodile,42,leopard,1,0.586269,0.124005,0.586269,0.865435,0.844095,0.380349,0.418432,0.380349,0.418432,2726
8,27,crocodile,44,lizard,3,0.884848,0.093646,0.884848,0.918715,0.913564,0.423259,0.508103,0.423259,0.508103,2705 2717 2755
8,27,crocodile,52,oak tree,9,0.395543,0.167325,0.395543,0.914821,0.857167,0.358902,0.180958,0.358902,0.180958,2701 2703 2733 2743 2747 2752 2763 2777 2784
8,27,crocodile,55,otter,1,0.742815,0.129184,0.742815,0.933131,0.931578,0.427054,0.42311,0.427054,0.42311,2725
8,27,crocodile,67,ray,1,0.555372,0.024834,0.555372,0.947994,0.953061,0.380461,0.476113,0.380461,0.48899,2719
8,27,crocodile,73,shark,1,0.582736,0.001096,0.582736,0.89204,0.920983,0.370687,0.512304,0.370687,0.519694,2748
8,27,crocodile,74,shrew,1,0.539447,0.007304,0.539447,0.929501,0.898639,0.446051,0.488993,0.446051,0.543352,2704
8,28,cup,9,bottle,1,0.995171,6e-06,0.995171,0.818877,0.873175,0.179254,0.469601,0.179254,0.469601,2876
8,28,cup,10,bowl,5,0.777343,0.025682,0.777343,0.922498,0.936057,0.265469,0.387867,0.265469,0.387867,2805 2822 2827 2894 2897
8,28,cup,52,oak tree,4,0.400552,0.054362,0.400552,0.85956,0.82616,0.208919,0.129734,0.208919,0.129734,2809 2814 2848 2873
8,29,dinosaur,4,beaver,1,0.718885,0.133105,0.718885,0.942452,0.937453,0.424413,0.42524,0.424413,0.42524,2916
8,29,dinosaur,26,crab,1,0.484148,0.424051,0.484148,0.870391,0.888934,0.407858,0.389457,0.407858,0.389457,2911
8,29,dinosaur,27,crocodile,1,0.731786,0.266089,0.731786,0.932429,0.902491,0.445041,0.554633,0.445041,0.554633,2942
8,29,dinosaur,50,mouse,1,0.596669,0.189018,0.596669,0.885387,0.870061,0.362224,0.348931,0.362224,0.348931,2984
8,29,dinosaur,52,oak tree,3,0.390312,0.14187,0.390312,0.901906,0.879757,0.289867,0.129189,0.289867,0.129189,2957 2965 2992
8,29,dinosaur,55,otter,1,0.473566,0.439314,0.473566,0.892549,0.921261,0.399804,0.363652,0.399804,0.363652,2970
8,30,dolphin,52,oak tree,2,0.322572,0.076551,0.322572,0.883896,0.865507,0.2186,0.134584,0.2186,0.134584,3021 3070
8,30,dolphin,67,ray,1,0.529296,0.000212,0.529296,0.931262,0.928856,0.354492,0.588007,0.354492,0.662953,3038
8,30,dolphin,73,shark,3,0.527244,0.030443,0.527244,0.944303,0.94943,0.457763,0.597834,0.457763,0.63006,3001 3024 3082
8,31,elephant,33,forest,1,0.562358,0.000457,0.562358,0.908017,0.932162,0.116469,0.344848,0.116469,0.344848,3195
8,31,elephant,35,girl,1,0.540091,0.105235,0.540091,0.924229,0.912984,0.199223,0.277434,0.199223,0.277434,3167
8,31,elephant,55,otter,1,0.408627,1.3e-05,0.408627,0.865704,0.913837,0.136634,0.432787,0.136634,0.432787,3143
8,32,flatfish,1,aquarium fish,3,0.724405,0.13679,0.724405,0.919727,0.912993,0.33194,0.395367,0.33194,0.395367,3253 3277 3278
8,32,flatfish,51,mushroom,1,0.69384,0.006286,0.69384,0.94482,0.916693,0.201298,0.38612,0.201298,0.38612,3237
8,32,flatfish,52,oak tree,6,0.381613,0.075412,0.381613,0.919399,0.884367,0.276449,0.117219,0.276449,0.117219,3203 3218 3221 3223 3282 3295
8,32,flatfish,77,snail,1,0.598294,4.6e-05,0.598294,0.929786,0.940599,0.196713,0.486601,0.196713,0.519242,3216
8,32,flatfish,91,trout,2,0.573934,0.022527,0.573934,0.908091,0.879628,0.273882,0.372532,0.273882,0.439353,3217 3299
8,32,flatfish,99,worm,1,0.462987,0.025213,0.462987,0.886733,0.892597,0.349366,0.366427,0.349366,0.398731,3212
8,33,forest,29,dinosaur,1,0.419191,0.053423,0.419191,0.881549,0.865436,0.277047,0.325176,0.277047,0.325176,3378
8,33,forest,47,maple tree,7,0.757567,0.071432,0.757567,0.946196,0.946782,0.408959,0.472538,0.408959,0.472538,3307 3316 3329 3366 3368 3379 3398
8,33,forest,49,mountain,2,0.996695,0.001616,0.996695,0.921752,0.922453,0.335753,0.591494,0.335753,0.591494,3323 3394
8,33,forest,52,oak tree,9,0.585677,0.043112,0.585677,0.922716,0.914537,0.343946,0.387834,0.343946,0.387834,3306 3332 3343 3346 3355 3359 3373 3386 3392
8,33,forest,59,pine tree,3,0.815365,0.083581,0.815365,0.915796,0.910285,0.347948,0.395168,0.347948,0.395168,3309 3328 3372
8,33,forest,68,road,2,0.444755,0.349631,0.444755,0.877458,0.880985,0.480223,0.393821,0.480223,0.475039,3301 3342
8,33,forest,96,willow tree,2,0.484317,0.030915,0.484317,0.929811,0.932758,0.470878,0.501949,0.470878,0.552841,3345 3352
8,34,fox,3,bear,2,0.371248,0.041281,0.371248,0.916076,0.919922,0.222583,0.356957,0.222583,0.356957,3426 3477
8,34,fox,19,cattle,1,0.509029,0.003826,0.509029,0.891306,0.923102,0.173455,0.231854,0.173455,0.231854,3451
8,34,fox,42,leopard,1,0.555975,0.007752,0.555975,0.889082,0.896086,0.22041,0.365556,0.22041,0.365556,3460
8,34,fox,47,maple tree,1,0.620319,0.010194,0.620319,0.94374,0.915097,0.140794,0.390907,0.140794,0.390907,3448
8,34,fox,50,mouse,1,0.424685,0.404838,0.424685,0.969442,0.933059,0.254619,0.313609,0.254619,0.313609,3458
8,34,fox,74,shrew,1,0.249999,0.04595,0.249999,0.945668,0.932637,0.293468,0.443032,0.293468,0.47197,3470
8,34,fox,88,tiger,1,0.245337,0.028937,0.245337,0.899099,0.916113,0.301092,0.35034,0.301092,0.381545,3487
8,34,fox,97,wolf,1,0.592976,0.010845,0.592976,0.932982,0.940325,0.379822,0.530381,0.379822,0.529489,3467
8,35,girl,2,baby,4,0.902906,0.039197,0.902906,0.945764,0.943654,0.395441,0.509157,0.395441,0.509157,3522 3523 3549 3597
8,35,girl,5,bed,1,0.834475,0.032344,0.834475,0.928499,0.897473,0.321894,0.395065,0.321894,0.395065,3574
8,35,girl,11,boy,13,0.692256,0.214737,0.692256,0.914124,0.90982,0.458335,0.484144,0.458335,0.484144,3531 3535 3546 3556 3561 3569 3572 3580 3584 3591 3596 3598 3599
8,35,girl,30,dolphin,1,0.489848,0.10617,0.489848,0.941132,0.87683,0.245368,0.325504,0.245368,0.325504,3576
8,35,girl,39,keyboard,1,0.489035,0.262128,0.489035,0.867178,0.851046,0.293092,0.318543,0.293092,0.318543,3578
8,35,girl,52,oak tree,2,0.417991,0.264262,0.417991,0.864208,0.82093,0.322731,0.197686,0.322731,0.197686,3511 3564
8,35,girl,98,woman,3,0.460033,0.136813,0.460033,0.917621,0.916658,0.31368,0.35654,0.31368,0.39209,3516 3528 3594
8,36,hamster,4,beaver,1,0.555069,0.050522,0.555069,0.926926,0.957159,0.361574,0.408888,0.361574,0.408888,3616
8,36,hamster,32,flatfish,1,0.285323,0.002856,0.285323,0.881096,0.930287,0.225206,0.410095,0.225206,0.410095,3607
8,36,hamster,50,mouse,4,0.81318,0.1722,0.81318,0.926945,0.926403,0.558846,0.63342,0.558846,0.63342,3602 3620 3644 3687
8,37,house,49,mountain,1,0.566309,0.158801,0.566309,0.874084,0.884868,0.29131,0.384917,0.29131,0.384917,3729
8,37,house,52,oak tree,2,0.400442,0.150582,0.400442,0.867692,0.833118,0.235351,0.155791,0.235351,0.155791,3725 3733
8,37,house,56,palm tree,2,0.865109,0.115714,0.865109,0.904923,0.928457,0.369591,0.45191,0.369591,0.45191,3723 3752
8,37,house,68,road,2,0.375526,0.206452,0.375526,0.920315,0.926575,0.44146,0.471949,0.44146,0.453369,3746 3794
8,38,kangaroo,4,beaver,1,0.571986,0.00185,0.571986,0.913973,0.94853,0.377257,0.551908,0.377257,0.551908,3833
8,38,kangaroo,11,boy,1,0.491191,0.180355,0.491191,0.881478,0.863171,0.308315,0.363237,0.308315,0.363237,3857
8,38,kangaroo,29,dinosaur,1,0.687329,0.208549,0.687329,0.936369,0.929636,0.367832,0.414082,0.367832,0.414082,3813
8,38,kangaroo,52,oak tree,1,0.400472,0.000972,0.400472,0.863625,0.861007,0.148145,0.218251,0.148145,0.218251,3835
8,38,kangaroo,65,rabbit,1,0.512174,0.092196,0.512174,0.91919,0.90059,0.503403,0.419789,0.503403,0.518237,3823
8,38,kangaroo,74,shrew,1,0.270517,0.000483,0.270517,0.929325,0.922703,0.171001,0.392624,0.171001,0.409861,3893
8,39,keyboard,52,oak tree,4,0.388416,0.16516,0.388416,0.897303,0.85147,0.259184,0.120322,0.259184,0.120322,3915 3919 3965 3987
8,39,keyboard,87,television,1,0.601669,0.001992,0.601669,0.944184,0.89706,0.276311,0.461992,0.276311,0.518447,3967
8,40,lamp,5,bed,1,0.711833,0.285459,0.711833,0.919694,0.906665,0.362873,0.501951,0.362873,0.501951,4085
8,40,lamp,23,cloud,1,0.79787,0.056622,0.79787,0.899952,0.929257,0.236194,0.41422,0.236194,0.41422,4023
8,40,lamp,28,cup,7,0.717522,0.246443,0.717522,0.90123,0.897283,0.379354,0.451021,0.379354,0.451021,4012 4035 4063 4067 4068 4082 4098
8,40,lamp,46,man,1,0.312732,0.170958,0.312732,0.903296,0.954814,0.36314,0.406384,0.36314,0.406384,4089
8,40,lamp,47,maple tree,2,0.73412,0.006363,0.73412,0.889232,0.899069,0.259265,0.49546,0.259265,0.49546,4011 4059
8,40,lamp,52,oak tree,9,0.40566,0.196615,0.40566,0.882618,0.835712,0.282041,0.137685,0.282041,0.137685,4002 4038 4042 4045 4050 4056 4074 4090 4096
8,40,lamp,86,telephone,2,0.382322,0.046457,0.382322,0.896089,0.91579,0.264699,0.266182,0.264699,0.304354,4025 4072
8,41,lawn mower,48,motorcycle,1,0.582281,0.413821,0.582281,0.865535,0.910406,0.436984,0.474013,0.436984,0.474013,4161
8,41,lawn mower,89,tractor,1,0.583565,0.340201,0.583565,0.91779,0.894632,0.460138,0.494326,0.460138,0.54768,4155
8,42,leopard,10,bowl,1,0.373413,0.001179,0.373413,0.932188,0.875457,0.048187,0.398179,0.048187,0.398179,4266
