dataset,eval_session,query_number,true_class_id,true_class_name,true_intro_session,baseline_pred_class_id,baseline_pred_class_name,baseline_pred_intro_session,baseline_pred_conf,baseline_true_prob,baseline_pred_prob,final_pred_class_id,final_pred_class_name,final_pred_intro_session,final_pred_conf,final_true_prob,final_pred_prob,clip_true_sim,clip_pred_sim,dino_true_sim_raw,dino_pred_sim_raw,dino_true_sim_final,dino_pred_sim_final,baseline_correct,final_correct
CIFAR100,0,303,3,bear,0,31,elephant,0,0.423498,0.269305,0.423498,31,elephant,0,0.423498,0.269305,0.423498,0.930854,0.928418,0.329232,0.247036,0.329232,0.247036,0,0
CIFAR100,0,314,3,bear,0,21,chimpanzee,0,0.760842,0.190217,0.760842,21,chimpanzee,0,0.760842,0.190217,0.760842,0.907035,0.927283,0.317878,0.322278,0.317878,0.322278,0,0
CIFAR100,0,354,3,bear,0,4,beaver,0,0.51115,0.487432,0.51115,4,beaver,0,0.51115,0.487432,0.51115,0.924854,0.901364,0.568242,0.589,0.568242,0.589,0,0
CIFAR100,0,360,3,bear,0,55,otter,0,0.815164,0.075087,0.815164,55,otter,0,0.815164,0.075087,0.815164,0.851571,0.883372,0.385759,0.428114,0.385759,0.428114,0,0
CIFAR100,0,366,3,bear,0,55,otter,0,0.688135,0.009333,0.688135,55,otter,0,0.688135,0.009333,0.688135,0.917984,0.927671,0.274972,0.450065,0.274972,0.450065,0,0
CIFAR100,0,389,3,bear,0,31,elephant,0,0.992108,0.001202,0.992108,31,elephant,0,0.992108,0.001202,0.992108,0.883474,0.910501,0.418275,0.594205,0.418275,0.594205,0,0
CIFAR100,0,401,4,beaver,0,51,mushroom,0,0.662131,0.070215,0.662131,51,mushroom,0,0.662131,0.070215,0.662131,0.891554,0.862632,0.318661,0.439899,0.318661,0.439899,0,0
CIFAR100,0,402,4,beaver,0,50,mouse,0,0.941941,0.017519,0.941941,50,mouse,0,0.941941,0.017519,0.941941,0.904112,0.908626,0.246973,0.321331,0.246973,0.321331,0,0
CIFAR100,0,403,4,beaver,0,33,forest,0,0.356551,0.070002,0.356551,33,forest,0,0.356551,0.070002,0.356551,0.856736,0.867396,0.377758,0.355191,0.377758,0.355191,0,0
CIFAR100,0,411,4,beaver,0,55,otter,0,0.857183,0.133638,0.857183,55,otter,0,0.857183,0.133638,0.857183,0.946315,0.941903,0.490799,0.517219,0.490799,0.517219,0,0
CIFAR100,0,413,4,beaver,0,33,forest,0,0.467653,0.093108,0.467653,33,forest,0,0.467653,0.093108,0.467653,0.958404,0.941111,0.314476,0.396904,0.314476,0.396904,0,0
CIFAR100,0,425,4,beaver,0,38,kangaroo,0,0.876885,0.10752,0.876885,38,kangaroo,0,0.876885,0.10752,0.876885,0.917106,0.919892,0.48333,0.528365,0.48333,0.528365,0,0
CIFAR100,0,428,4,beaver,0,50,mouse,0,0.879741,0.064115,0.879741,50,mouse,0,0.879741,0.064115,0.879741,0.925325,0.918098,0.397873,0.426393,0.397873,0.426393,0,0
CIFAR100,0,437,4,beaver,0,33,forest,0,0.890731,0.025063,0.890731,33,forest,0,0.890731,0.025063,0.890731,0.916439,0.935748,0.264233,0.437635,0.264233,0.437635,0,0
CIFAR100,0,441,4,beaver,0,50,mouse,0,0.363974,0.097047,0.363974,50,mouse,0,0.363974,0.097047,0.363974,0.947437,0.933378,0.298352,0.321969,0.298352,0.321969,0,0
CIFAR100,0,443,4,beaver,0,50,mouse,0,0.815121,0.111744,0.815121,50,mouse,0,0.815121,0.111744,0.815121,0.910788,0.913167,0.429773,0.394084,0.429773,0.394084,0,0
CIFAR100,0,453,4,beaver,0,55,otter,0,0.855531,0.144132,0.855531,55,otter,0,0.855531,0.144132,0.855531,0.935781,0.938167,0.447926,0.496527,0.447926,0.496527,0,0
CIFAR100,0,463,4,beaver,0,55,otter,0,0.539948,0.45974,0.539948,55,otter,0,0.539948,0.45974,0.539948,0.929349,0.927153,0.549555,0.537786,0.549555,0.537786,0,0
CIFAR100,0,464,4,beaver,0,55,otter,0,0.812193,0.174568,0.812193,55,otter,0,0.812193,0.174568,0.812193,0.898674,0.907762,0.472608,0.535328,0.472608,0.535328,0,0
CIFAR100,0,467,4,beaver,0,52,oak tree,0,0.380539,0.37296,0.380539,52,oak tree,0,0.380539,0.37296,0.380539,0.910878,0.891786,0.319671,0.087484,0.319671,0.087484,0,0
CIFAR100,0,475,4,beaver,0,55,otter,0,0.991153,0.005159,0.991153,55,otter,0,0.991153,0.005159,0.991153,0.855639,0.87866,0.324208,0.395191,0.324208,0.395191,0,0
CIFAR100,0,478,4,beaver,0,55,otter,0,0.893226,0.104038,0.893226,55,otter,0,0.893226,0.104038,0.893226,0.928079,0.93518,0.519702,0.546853,0.519702,0.546853,0,0
CIFAR100,0,535,5,bed,0,20,chair,0,0.569633,0.018184,0.569633,20,chair,0,0.569633,0.018184,0.569633,0.898362,0.928144,0.167481,0.2875,0.167481,0.2875,0,0
CIFAR100,0,537,5,bed,0,25,couch,0,0.772937,0.222732,0.772937,25,couch,0,0.772937,0.222732,0.772937,0.85658,0.871392,0.383719,0.410988,0.383719,0.410988,0,0
CIFAR100,0,547,5,bed,0,25,couch,0,0.556436,0.43613,0.556436,25,couch,0,0.556436,0.43613,0.556436,0.944664,0.958525,0.442388,0.445783,0.442388,0.445783,0,0
CIFAR100,0,610,6,bee,0,52,oak tree,0,0.400125,0.043577,0.400125,52,oak tree,0,0.400125,0.043577,0.400125,0.891173,0.837593,0.207222,0.108882,0.207222,0.108882,0,0
CIFAR100,0,623,6,bee,0,24,cockroach,0,0.59453,0.361689,0.59453,24,cockroach,0,0.59453,0.361689,0.59453,0.926904,0.909404,0.442595,0.43031,0.442595,0.43031,0,0
CIFAR100,0,628,6,bee,0,52,oak tree,0,0.400032,0.233204,0.400032,52,oak tree,0,0.400032,0.233204,0.400032,0.881124,0.792814,0.307476,0.116904,0.307476,0.116904,0,0
CIFAR100,0,629,6,bee,0,54,orchid,0,0.40445,0.273013,0.40445,54,orchid,0,0.40445,0.273013,0.40445,0.884456,0.887451,0.303021,0.311776,0.303021,0.311776,0,0
CIFAR100,0,630,6,bee,0,52,oak tree,0,0.39914,0.33436,0.39914,52,oak tree,0,0.39914,0.33436,0.39914,0.902322,0.810474,0.410111,0.108267,0.410111,0.108267,0,0
CIFAR100,0,633,6,bee,0,24,cockroach,0,0.581444,0.389368,0.581444,24,cockroach,0,0.581444,0.389368,0.581444,0.926517,0.940371,0.453089,0.497904,0.453089,0.497904,0,0
CIFAR100,0,687,6,bee,0,24,cockroach,0,0.439739,0.433896,0.439739,24,cockroach,0,0.439739,0.433896,0.439739,0.923312,0.930846,0.429311,0.388082,0.429311,0.388082,0,0
CIFAR100,0,688,6,bee,0,52,oak tree,0,0.400213,0.248317,0.400213,52,oak tree,0,0.400213,0.248317,0.400213,0.907039,0.876677,0.263723,0.06391,0.263723,0.06391,0,0
CIFAR100,0,703,7,beetle,0,52,oak tree,0,0.400036,0.301468,0.400036,52,oak tree,0,0.400036,0.301468,0.400036,0.919248,0.843936,0.337759,0.141664,0.337759,0.141664,0,0
CIFAR100,0,705,7,beetle,0,24,cockroach,0,0.658355,0.341642,0.658355,24,cockroach,0,0.658355,0.341642,0.658355,0.870659,0.886968,0.53808,0.550148,0.53808,0.550148,0,0
CIFAR100,0,707,7,beetle,0,52,oak tree,0,0.399087,0.230331,0.399087,52,oak tree,0,0.399087,0.230331,0.399087,0.903906,0.878559,0.335557,0.070486,0.335557,0.070486,0,0
CIFAR100,0,709,7,beetle,0,52,oak tree,0,0.400084,0.192394,0.400084,52,oak tree,0,0.400084,0.192394,0.400084,0.929879,0.857187,0.185397,0.052273,0.185397,0.052273,0,0
CIFAR100,0,710,7,beetle,0,24,cockroach,0,0.529853,0.469802,0.529853,24,cockroach,0,0.529853,0.469802,0.529853,0.928947,0.924709,0.524144,0.519469,0.524144,0.519469,0,0
CIFAR100,0,717,7,beetle,0,24,cockroach,0,0.859857,0.140046,0.859857,24,cockroach,0,0.859857,0.140046,0.859857,0.902282,0.932214,0.423535,0.469903,0.423535,0.469903,0,0
CIFAR100,0,736,7,beetle,0,24,cockroach,0,0.840084,0.159885,0.840084,24,cockroach,0,0.840084,0.159885,0.840084,0.946032,0.949038,0.477046,0.547787,0.477046,0.547787,0,0
CIFAR100,0,737,7,beetle,0,24,cockroach,0,0.693648,0.306211,0.693648,24,cockroach,0,0.693648,0.306211,0.693648,0.914534,0.910965,0.485503,0.504825,0.485503,0.504825,0,0
CIFAR100,0,743,7,beetle,0,52,oak tree,0,0.40097,0.178029,0.40097,52,oak tree,0,0.40097,0.178029,0.40097,0.932054,0.893853,0.308897,0.186994,0.308897,0.186994,0,0
CIFAR100,0,744,7,beetle,0,24,cockroach,0,0.681093,0.318899,0.681093,24,cockroach,0,0.681093,0.318899,0.681093,0.943317,0.95366,0.551095,0.583504,0.551095,0.583504,0,0
CIFAR100,0,748,7,beetle,0,26,crab,0,0.65312,0.221971,0.65312,26,crab,0,0.65312,0.221971,0.65312,0.852052,0.857185,0.365181,0.337503,0.365181,0.337503,0,0
CIFAR100,0,758,7,beetle,0,24,cockroach,0,0.601983,0.398014,0.601983,24,cockroach,0,0.601983,0.398014,0.601983,0.898191,0.9198,0.526803,0.546789,0.526803,0.546789,0,0
CIFAR100,0,764,7,beetle,0,18,caterpillar,0,0.490514,0.088675,0.490514,18,caterpillar,0,0.490514,0.088675,0.490514,0.896058,0.866968,0.34056,0.435213,0.34056,0.435213,0,0
CIFAR100,0,767,7,beetle,0,24,cockroach,0,0.71494,0.284026,0.71494,24,cockroach,0,0.71494,0.284026,0.71494,0.900689,0.901028,0.444123,0.444232,0.444123,0.444232,0,0
CIFAR100,0,769,7,beetle,0,24,cockroach,0,0.952725,0.047273,0.952725,24,cockroach,0,0.952725,0.047273,0.952725,0.908402,0.941098,0.440887,0.546037,0.440887,0.546037,0,0
CIFAR100,0,780,7,beetle,0,52,oak tree,0,0.40013,0.317398,0.40013,52,oak tree,0,0.40013,0.317398,0.40013,0.9096,0.847099,0.239439,0.052886,0.239439,0.052886,0,0
CIFAR100,0,792,7,beetle,0,26,crab,0,0.634363,0.252641,0.634363,26,crab,0,0.634363,0.252641,0.634363,0.938222,0.924763,0.388,0.423207,0.388,0.423207,0,0
CIFAR100,0,796,7,beetle,0,6,bee,0,0.477701,0.036979,0.477701,6,bee,0,0.477701,0.036979,0.477701,0.892321,0.896043,0.196723,0.277785,0.196723,0.277785,0,0
CIFAR100,0,798,7,beetle,0,6,bee,0,0.596243,0.00409,0.596243,6,bee,0,0.596243,0.00409,0.596243,0.936051,0.944028,0.201613,0.401053,0.201613,0.401053,0,0
CIFAR100,0,802,8,bicycle,0,48,motorcycle,0,0.696621,0.241117,0.696621,48,motorcycle,0,0.696621,0.241117,0.696621,0.883063,0.898199,0.446396,0.493453,0.446396,0.493453,0,0
CIFAR100,0,813,8,bicycle,0,48,motorcycle,0,0.999999,1e-06,0.999999,48,motorcycle,0,0.999999,1e-06,0.999999,0.916956,0.932845,0.196739,0.662101,0.196739,0.662101,0,0
CIFAR100,0,821,8,bicycle,0,48,motorcycle,0,0.984816,0.014777,0.984816,48,motorcycle,0,0.984816,0.014777,0.984816,0.898149,0.894249,0.39308,0.511483,0.39308,0.511483,0,0
CIFAR100,0,862,8,bicycle,0,48,motorcycle,0,0.699207,0.300764,0.699207,48,motorcycle,0,0.699207,0.300764,0.699207,0.959645,0.946819,0.514668,0.561936,0.514668,0.561936,0,0
CIFAR100,0,987,9,bottle,0,52,oak tree,0,0.402987,0.04806,0.402987,52,oak tree,0,0.402987,0.04806,0.402987,0.868123,0.850266,0.257273,0.182846,0.257273,0.182846,0,0
CIFAR100,0,1004,10,bowl,0,52,oak tree,0,0.400973,0.32292,0.400973,52,oak tree,0,0.400973,0.32292,0.400973,0.911815,0.872699,0.344938,0.151132,0.344938,0.151132,0,0
CIFAR100,0,1017,10,bowl,0,29,dinosaur,0,0.60071,0.075061,0.60071,29,dinosaur,0,0.60071,0.075061,0.60071,0.897868,0.884814,0.299987,0.335591,0.299987,0.335591,0,0
CIFAR100,0,1019,10,bowl,0,28,cup,0,0.918998,0.080964,0.918998,28,cup,0,0.918998,0.080964,0.918998,0.935272,0.944586,0.55908,0.678572,0.55908,0.678572,0,0
CIFAR100,0,1024,10,bowl,0,57,pear,0,0.602991,0.038907,0.602991,57,pear,0,0.602991,0.038907,0.602991,0.867131,0.877159,0.313559,0.348765,0.313559,0.348765,0,0
CIFAR100,0,1025,10,bowl,0,52,oak tree,0,0.400131,0.207159,0.400131,52,oak tree,0,0.400131,0.207159,0.400131,0.817661,0.774101,0.280611,0.077845,0.280611,0.077845,0,0
CIFAR100,0,1032,10,bowl,0,28,cup,0,0.850171,0.103666,0.850171,28,cup,0,0.850171,0.103666,0.850171,0.930155,0.924962,0.363841,0.429028,0.363841,0.429028,0,0
CIFAR100,0,1034,10,bowl,0,0,apple,0,0.46086,0.131062,0.46086,0,apple,0,0.46086,0.131062,0.46086,0.862824,0.828848,0.369206,0.336851,0.369206,0.336851,0,0
CIFAR100,0,1035,10,bowl,0,52,oak tree,0,0.400604,0.156811,0.400604,52,oak tree,0,0.400604,0.156811,0.400604,0.890715,0.870083,0.317385,0.154268,0.317385,0.154268,0,0
CIFAR100,0,1037,10,bowl,0,2,baby,0,0.971411,0.016825,0.971411,2,baby,0,0.971411,0.016825,0.971411,0.924932,0.891355,0.245795,0.440782,0.245795,0.440782,0,0
CIFAR100,0,1040,10,bowl,0,28,cup,0,0.997682,0.002301,0.997682,28,cup,0,0.997682,0.002301,0.997682,0.922567,0.943605,0.372486,0.561324,0.372486,0.561324,0,0
CIFAR100,0,1041,10,bowl,0,52,oak tree,0,0.524613,0.054231,0.524613,52,oak tree,0,0.524613,0.054231,0.524613,0.938196,0.93818,0.277255,0.246332,0.277255,0.246332,0,0
CIFAR100,0,1046,10,bowl,0,52,oak tree,0,0.400042,0.23661,0.400042,52,oak tree,0,0.400042,0.23661,0.400042,0.817213,0.786821,0.252324,0.079219,0.252324,0.079219,0,0
CIFAR100,0,1049,10,bowl,0,0,apple,0,0.890758,0.064651,0.890758,0,apple,0,0.890758,0.064651,0.890758,0.788104,0.780311,0.364758,0.422028,0.364758,0.422028,0,0
CIFAR100,0,1053,10,bowl,0,28,cup,0,0.925559,0.073746,0.925559,28,cup,0,0.925559,0.073746,0.925559,0.883464,0.88897,0.389698,0.476137,0.389698,0.476137,0,0
CIFAR100,0,1057,10,bowl,0,52,oak tree,0,0.400246,0.286252,0.400246,52,oak tree,0,0.400246,0.286252,0.400246,0.926108,0.875493,0.395718,0.115835,0.395718,0.115835,0,0
CIFAR100,0,1059,10,bowl,0,28,cup,0,0.733223,0.264546,0.733223,28,cup,0,0.733223,0.264546,0.733223,0.944158,0.939851,0.419336,0.376548,0.419336,0.376548,0,0
CIFAR100,0,1064,10,bowl,0,28,cup,0,0.9953,0.002955,0.9953,28,cup,0,0.9953,0.002955,0.9953,0.919658,0.927885,0.420232,0.618354,0.420232,0.618354,0,0
CIFAR100,0,1070,10,bowl,0,57,pear,0,0.798385,0.105252,0.798385,57,pear,0,0.798385,0.105252,0.798385,0.938846,0.923789,0.31618,0.423785,0.31618,0.423785,0,0
CIFAR100,0,1072,10,bowl,0,28,cup,0,0.949072,0.050927,0.949072,28,cup,0,0.949072,0.050927,0.949072,0.925685,0.921342,0.471321,0.495195,0.471321,0.495195,0,0
CIFAR100,0,1084,10,bowl,0,52,oak tree,0,0.400417,0.148485,0.400417,52,oak tree,0,0.400417,0.148485,0.400417,0.901157,0.884524,0.263387,0.121921,0.263387,0.121921,0,0
CIFAR100,0,1085,10,bowl,0,36,hamster,0,0.949435,0.006814,0.949435,36,hamster,0,0.949435,0.006814,0.949435,0.889725,0.879548,0.23429,0.384247,0.23429,0.384247,0,0
CIFAR100,0,1090,10,bowl,0,28,cup,0,0.595397,0.404602,0.595397,28,cup,0,0.595397,0.404602,0.595397,0.906679,0.891599,0.552333,0.532266,0.552333,0.532266,0,0
CIFAR100,0,1096,10,bowl,0,52,oak tree,0,0.398493,0.289219,0.398493,52,oak tree,0,0.398493,0.289219,0.398493,0.847322,0.801868,0.340518,0.147371,0.340518,0.147371,0,0
CIFAR100,0,1097,10,bowl,0,1,aquarium fish,0,0.434577,0.172764,0.434577,1,aquarium fish,0,0.434577,0.172764,0.434577,0.845165,0.78337,0.321251,0.324662,0.321251,0.324662,0,0
CIFAR100,0,1101,11,boy,0,35,girl,0,0.562485,0.431446,0.562485,35,girl,0,0.562485,0.431446,0.562485,0.917723,0.919562,0.614827,0.622216,0.614827,0.622216,0,0
CIFAR100,0,1111,11,boy,0,35,girl,0,0.470416,0.466928,0.470416,35,girl,0,0.470416,0.466928,0.470416,0.941306,0.935385,0.385098,0.385772,0.385098,0.385772,0,0
CIFAR100,0,1112,11,boy,0,46,man,0,0.995286,0.003175,0.995286,46,man,0,0.995286,0.003175,0.995286,0.848409,0.872028,0.306955,0.444282,0.306955,0.444282,0,0
CIFAR100,0,1116,11,boy,0,2,baby,0,0.996431,0.001746,0.996431,2,baby,0,0.996431,0.001746,0.996431,0.891657,0.91572,0.476534,0.624328,0.476534,0.624328,0,0
CIFAR100,0,1120,11,boy,0,2,baby,0,0.950674,0.045046,0.950674,2,baby,0,0.950674,0.045046,0.950674,0.913239,0.927249,0.453878,0.559001,0.453878,0.559001,0,0
CIFAR100,0,1126,11,boy,0,2,baby,0,0.463732,0.18148,0.463732,2,baby,0,0.463732,0.18148,0.463732,0.950668,0.957864,0.331727,0.350096,0.331727,0.350096,0,0
CIFAR100,0,1144,11,boy,0,2,baby,0,0.861994,0.12336,0.861994,2,baby,0,0.861994,0.12336,0.861994,0.916932,0.917507,0.565122,0.581269,0.565122,0.581269,0,0
CIFAR100,0,1148,11,boy,0,46,man,0,0.979095,0.018112,0.979095,46,man,0,0.979095,0.018112,0.979095,0.89915,0.90673,0.392861,0.521768,0.392861,0.521768,0,0
CIFAR100,0,1150,11,boy,0,35,girl,0,0.914485,0.082139,0.914485,35,girl,0,0.914485,0.082139,0.914485,0.832806,0.842363,0.470072,0.491107,0.470072,0.491107,0,0
CIFAR100,0,1161,11,boy,0,46,man,0,0.537546,0.09167,0.537546,46,man,0,0.537546,0.09167,0.537546,0.886849,0.858106,0.318495,0.45608,0.318495,0.45608,0,0
CIFAR100,0,1170,11,boy,0,35,girl,0,0.535945,0.462994,0.535945,35,girl,0,0.535945,0.462994,0.535945,0.961623,0.94592,0.612165,0.633079,0.612165,0.633079,0,0
CIFAR100,0,1171,11,boy,0,46,man,0,0.506409,0.481116,0.506409,46,man,0,0.506409,0.481116,0.506409,0.916151,0.943133,0.421089,0.483658,0.421089,0.483658,0,0
CIFAR100,0,1179,11,boy,0,35,girl,0,0.54269,0.457075,0.54269,35,girl,0,0.54269,0.457075,0.54269,0.915768,0.904772,0.581329,0.623803,0.581329,0.623803,0,0
CIFAR100,0,1180,11,boy,0,35,girl,0,0.537449,0.429254,0.537449,35,girl,0,0.537449,0.429254,0.537449,0.929243,0.923328,0.509674,0.531138,0.509674,0.531138,0,0
CIFAR100,0,1183,11,boy,0,46,man,0,0.561851,0.012336,0.561851,46,man,0,0.561851,0.012336,0.561851,0.901784,0.939926,0.209807,0.317118,0.209807,0.317118,0,0
CIFAR100,0,1184,11,boy,0,35,girl,0,0.842528,0.129736,0.842528,35,girl,0,0.842528,0.129736,0.842528,0.882543,0.886295,0.566358,0.572652,0.566358,0.572652,0,0
CIFAR100,0,1187,11,boy,0,46,man,0,0.987117,0.010018,0.987117,46,man,0,0.987117,0.010018,0.987117,0.861038,0.875136,0.232271,0.391685,0.232271,0.391685,0,0
CIFAR100,0,1188,11,boy,0,2,baby,0,0.999001,0.000778,0.999001,2,baby,0,0.999001,0.000778,0.999001,0.939418,0.957054,0.34422,0.538735,0.34422,0.538735,0,0
CIFAR100,0,1190,11,boy,0,41,lawn mower,0,0.428349,0.265705,0.428349,41,lawn mower,0,0.428349,0.265705,0.428349,0.942357,0.873991,0.403337,0.341757,0.403337,0.341757,0,0
CIFAR100,0,1191,11,boy,0,12,bridge,0,0.557211,0.022399,0.557211,12,bridge,0,0.557211,0.022399,0.557211,0.898589,0.910793,0.227138,0.335964,0.227138,0.335964,0,0
CIFAR100,0,1197,11,boy,0,52,oak tree,0,0.398716,0.391349,0.398716,52,oak tree,0,0.398716,0.391349,0.398716,0.881088,0.819965,0.317678,0.199603,0.317678,0.199603,0,0
CIFAR100,0,1214,12,bridge,0,33,forest,0,0.982941,0.016271,0.982941,33,forest,0,0.982941,0.016271,0.982941,0.90458,0.939948,0.269633,0.381103,0.269633,0.381103,0,0
CIFAR100,0,1220,12,bridge,0,52,oak tree,0,0.403833,0.08328,0.403833,52,oak tree,0,0.403833,0.08328,0.403833,0.916741,0.916807,0.235593,0.190955,0.235593,0.190955,0,0
CIFAR100,0,1227,12,bridge,0,33,forest,0,0.999296,6e-05,0.999296,33,forest,0,0.999296,6e-05,0.999296,0.92488,0.960332,0.26279,0.582324,0.26279,0.582324,0,0
CIFAR100,0,1237,12,bridge,0,23,cloud,0,0.660991,0.267307,0.660991,23,cloud,0,0.660991,0.267307,0.660991,0.948483,0.942688,0.353548,0.391899,0.353548,0.391899,0,0
CIFAR100,0,1238,12,bridge,0,52,oak tree,0,0.40602,0.287482,0.40602,52,oak tree,0,0.40602,0.287482,0.40602,0.877002,0.89274,0.236651,0.113313,0.236651,0.113313,0,0
CIFAR100,0,1267,12,bridge,0,33,forest,0,0.90043,0.075995,0.90043,33,forest,0,0.90043,0.075995,0.90043,0.872606,0.904983,0.353869,0.51436,0.353869,0.51436,0,0
CIFAR100,0,1276,12,bridge,0,56,palm tree,0,0.899614,0.09269,0.899614,56,palm tree,0,0.899614,0.09269,0.899614,0.919639,0.921015,0.283526,0.415214,0.283526,0.415214,0,0
CIFAR100,0,1278,12,bridge,0,48,motorcycle,0,0.469562,0.036079,0.469562,48,motorcycle,0,0.469562,0.036079,0.469562,0.895201,0.840488,0.173166,0.21853,0.173166,0.21853,0,0
CIFAR100,0,1290,12,bridge,0,52,oak tree,0,0.400125,0.319525,0.400125,52,oak tree,0,0.400125,0.319525,0.400125,0.931457,0.8928,0.229644,0.187373,0.229644,0.187373,0,0
