dataset,eval_session,query_number,true_class_id,true_class_name,true_intro_session,baseline_pred_class_id,baseline_pred_class_name,baseline_pred_intro_session,baseline_pred_conf,baseline_true_prob,baseline_pred_prob,final_pred_class_id,final_pred_class_name,final_pred_intro_session,final_pred_conf,final_true_prob,final_pred_prob,clip_true_sim,clip_pred_sim,dino_true_sim_raw,dino_pred_sim_raw,dino_true_sim_final,dino_pred_sim_final,baseline_correct,final_correct
CIFAR100,8,537,5,bed,0,25,couch,0,0.768205,0.219907,0.768205,25,couch,0,0.76084,0.215508,0.76084,0.85658,0.871392,0.383719,0.410988,0.383719,0.410988,0,0
CIFAR100,8,547,5,bed,0,25,couch,0,0.543516,0.448857,0.543516,25,couch,0,0.543174,0.448821,0.543174,0.944664,0.958525,0.442388,0.445783,0.442388,0.445783,0,0
CIFAR100,8,559,5,bed,0,52,oak tree,0,0.400263,0.353897,0.400263,52,oak tree,0,0.400243,0.329919,0.400243,0.922872,0.887779,0.318162,0.256061,0.318162,0.256061,0,0
CIFAR100,8,584,5,bed,0,94,wardrobe,7,0.587776,0.396871,0.587776,94,wardrobe,7,0.599778,0.003829,0.599778,0.892869,0.899264,0.310777,0.294663,0.310777,0.349611,0,0
CIFAR100,8,608,6,bee,0,82,sunflower,5,0.600625,0.00354,0.600625,82,sunflower,5,0.600265,0.003853,0.600265,0.940197,0.963394,0.301352,0.43242,0.301352,0.42893,0,0
CIFAR100,8,610,6,bee,0,77,snail,4,0.518831,0.004623,0.518831,77,snail,4,0.484356,0.007544,0.484356,0.891173,0.936734,0.207223,0.310294,0.207223,0.287475,0,0
CIFAR100,8,623,6,bee,0,24,cockroach,0,0.589908,0.357179,0.589908,24,cockroach,0,0.589609,0.356624,0.589609,0.926904,0.909404,0.442595,0.43031,0.442595,0.43031,0,0
CIFAR100,8,628,6,bee,0,52,oak tree,0,0.400035,0.22508,0.400035,52,oak tree,0,0.400035,0.225082,0.400035,0.881124,0.792814,0.307476,0.116904,0.307476,0.116904,0,0
CIFAR100,8,629,6,bee,0,50,mouse,0,0.398,0.25728,0.398,50,mouse,0,0.397996,0.25421,0.397996,0.884456,0.854972,0.303021,0.104724,0.303021,0.104724,0,0
CIFAR100,8,630,6,bee,0,52,oak tree,0,0.400001,0.333858,0.400001,52,oak tree,0,0.400001,0.33288,0.400001,0.902322,0.810474,0.41011,0.108267,0.41011,0.108267,0,0
CIFAR100,8,633,6,bee,0,24,cockroach,0,0.581443,0.389366,0.581443,24,cockroach,0,0.581443,0.389365,0.581443,0.926517,0.940371,0.453089,0.497904,0.453089,0.497904,0,0
CIFAR100,8,637,6,bee,0,52,oak tree,0,0.399026,0.079262,0.399026,62,poppy,1,0.424405,0.020464,0.424405,0.870266,0.864877,0.31691,0.232978,0.31691,0.312672,0,0
CIFAR100,8,660,6,bee,0,82,sunflower,5,0.299433,0.294464,0.299433,52,oak tree,0,0.366358,0.266764,0.366358,0.94493,0.896532,0.283864,0.010463,0.283864,0.010463,0,0
CIFAR100,8,687,6,bee,0,24,cockroach,0,0.439734,0.433828,0.439734,24,cockroach,0,0.439717,0.433648,0.439717,0.923312,0.930847,0.429311,0.388082,0.429311,0.388082,0,0
CIFAR100,8,688,6,bee,0,50,mouse,0,0.415054,0.157788,0.415054,50,mouse,0,0.417165,0.17552,0.417165,0.907039,0.930858,0.263722,0.135372,0.263722,0.135372,0,0
CIFAR100,8,695,6,bee,0,6,bee,0,0.407038,0.407038,0.407038,52,oak tree,0,0.399805,0.369512,0.399805,0.869377,0.834614,0.342996,0.000685,0.342996,0.000685,1,0
CIFAR100,8,703,7,beetle,0,52,oak tree,0,0.400036,0.300601,0.400036,52,oak tree,0,0.400036,0.299558,0.400036,0.919248,0.843936,0.337759,0.141664,0.337759,0.141664,0,0
CIFAR100,8,705,7,beetle,0,24,cockroach,0,0.658352,0.341639,0.658352,24,cockroach,0,0.658352,0.341639,0.658352,0.870659,0.886968,0.53808,0.550148,0.53808,0.550148,0,0
CIFAR100,8,707,7,beetle,0,52,oak tree,0,0.341109,0.212071,0.341109,52,oak tree,0,0.341109,0.210992,0.341109,0.903906,0.878559,0.335557,0.070486,0.335557,0.070486,0,0
CIFAR100,8,709,7,beetle,0,52,oak tree,0,0.400094,0.190439,0.400094,52,oak tree,0,0.400094,0.190167,0.400094,0.929879,0.857187,0.185397,0.052273,0.185397,0.052273,0,0
CIFAR100,8,710,7,beetle,0,24,cockroach,0,0.511546,0.488094,0.511546,24,cockroach,0,0.511544,0.488085,0.511544,0.928946,0.924709,0.524144,0.51947,0.524144,0.51947,0,0
CIFAR100,8,717,7,beetle,0,24,cockroach,0,0.85754,0.139343,0.85754,24,cockroach,0,0.857837,0.139433,0.857837,0.902283,0.932213,0.423535,0.469902,0.423535,0.469902,0,0
CIFAR100,8,736,7,beetle,0,24,cockroach,0,0.84006,0.159877,0.84006,24,cockroach,0,0.840052,0.159874,0.840052,0.946032,0.949038,0.477046,0.547786,0.477046,0.547786,0,0
CIFAR100,8,737,7,beetle,0,24,cockroach,0,0.693635,0.306204,0.693635,24,cockroach,0,0.693622,0.306191,0.693622,0.914534,0.910965,0.485503,0.504825,0.485503,0.504825,0,0
CIFAR100,8,743,7,beetle,0,7,beetle,0,0.132639,0.132639,0.132639,52,oak tree,0,0.379912,0.121652,0.379912,0.932054,0.893853,0.308897,0.186994,0.308897,0.186994,1,0
CIFAR100,8,744,7,beetle,0,24,cockroach,0,0.67647,0.323518,0.67647,24,cockroach,0,0.676469,0.323517,0.676469,0.943317,0.95366,0.551095,0.583504,0.551095,0.583504,0,0
CIFAR100,8,748,7,beetle,0,50,mouse,0,0.394062,0.149255,0.394062,50,mouse,0,0.393388,0.125805,0.393388,0.852052,0.851325,0.365181,0.17512,0.365181,0.17512,0,0
CIFAR100,8,758,7,beetle,0,24,cockroach,0,0.601885,0.397826,0.601885,24,cockroach,0,0.601916,0.397887,0.601916,0.898191,0.9198,0.526804,0.546789,0.526804,0.546789,0,0
CIFAR100,8,764,7,beetle,0,18,caterpillar,0,0.490762,0.088535,0.490762,18,caterpillar,0,0.490673,0.088448,0.490673,0.896058,0.866968,0.34056,0.435213,0.34056,0.435213,0,0
CIFAR100,8,767,7,beetle,0,24,cockroach,0,0.714574,0.283697,0.714574,24,cockroach,0,0.714511,0.28364,0.714511,0.900689,0.901028,0.444123,0.444232,0.444123,0.444232,0,0
CIFAR100,8,769,7,beetle,0,24,cockroach,0,0.952723,0.047273,0.952723,24,cockroach,0,0.952722,0.047272,0.952722,0.908402,0.941098,0.440887,0.546037,0.440887,0.546037,0,0
CIFAR100,8,779,7,beetle,0,24,cockroach,0,0.489072,0.487805,0.489072,24,cockroach,0,0.488943,0.487101,0.488943,0.943611,0.932505,0.544286,0.511816,0.544286,0.511816,0,0
CIFAR100,8,780,7,beetle,0,52,oak tree,0,0.400127,0.311622,0.400127,52,oak tree,0,0.400126,0.309426,0.400126,0.9096,0.847099,0.239439,0.052886,0.239439,0.052886,0,0
CIFAR100,8,792,7,beetle,0,26,crab,0,0.610056,0.225672,0.610056,26,crab,0,0.60269,0.217761,0.60269,0.938222,0.924763,0.388,0.423207,0.388,0.423207,0,0
CIFAR100,8,796,7,beetle,0,6,bee,0,0.450192,0.03485,0.450192,6,bee,0,0.450489,0.034873,0.450489,0.892321,0.896043,0.196722,0.277785,0.196722,0.277785,0,0
CIFAR100,8,798,7,beetle,0,6,bee,0,0.995368,0.004089,0.995368,6,bee,0,0.995323,0.004089,0.995323,0.936051,0.944028,0.201613,0.401053,0.201613,0.401053,0,0
CIFAR100,8,802,8,bicycle,0,48,motorcycle,0,0.701982,0.235718,0.701982,48,motorcycle,0,0.701988,0.235723,0.701988,0.883063,0.898199,0.446397,0.493453,0.446397,0.493453,0,0
CIFAR100,8,813,8,bicycle,0,48,motorcycle,0,0.999997,1e-06,0.999997,48,motorcycle,0,0.999998,1e-06,0.999998,0.916956,0.932845,0.196739,0.662101,0.196739,0.662101,0,0
CIFAR100,8,821,8,bicycle,0,48,motorcycle,0,0.984541,0.01477,0.984541,48,motorcycle,0,0.984548,0.01477,0.984548,0.898149,0.894249,0.39308,0.511483,0.39308,0.511483,0,0
CIFAR100,8,862,8,bicycle,0,48,motorcycle,0,0.699206,0.300759,0.699206,48,motorcycle,0,0.699206,0.300759,0.699206,0.959645,0.946819,0.514668,0.561936,0.514668,0.561936,0,0
CIFAR100,8,922,9,bottle,0,52,oak tree,0,0.392866,0.387646,0.392866,52,oak tree,0,0.392857,0.311509,0.392857,0.865685,0.816129,0.344786,0.05689,0.344786,0.05689,0,0
CIFAR100,8,950,9,bottle,0,52,oak tree,0,0.400688,0.306476,0.400688,52,oak tree,0,0.400674,0.300658,0.400674,0.889781,0.894325,0.277339,0.158193,0.277339,0.158193,0,0
CIFAR100,8,967,9,bottle,0,69,rocket,2,0.593156,0.002849,0.593156,69,rocket,2,0.601774,0.000378,0.601774,0.854146,0.899987,0.279054,0.319485,0.279054,0.402564,0,0
CIFAR100,8,987,9,bottle,0,52,oak tree,0,0.402768,0.041342,0.402768,52,oak tree,0,0.402381,0.035563,0.402381,0.868123,0.850267,0.257273,0.182846,0.257273,0.182846,0,0
CIFAR100,8,1003,10,bowl,0,61,plate,1,0.524478,0.081394,0.524478,61,plate,1,0.589514,0.014649,0.589514,0.884293,0.895899,0.48747,0.480001,0.48747,0.553662,0,0
CIFAR100,8,1004,10,bowl,0,52,oak tree,0,0.400763,0.253301,0.400763,52,oak tree,0,0.400687,0.227906,0.400687,0.911815,0.872699,0.344938,0.151132,0.344938,0.151132,0,0
CIFAR100,8,1016,10,bowl,0,10,bowl,0,0.736331,0.736331,0.736331,61,plate,1,0.475251,0.128981,0.475251,0.881691,0.876553,0.606772,0.592037,0.606772,0.654841,1,0
CIFAR100,8,1017,10,bowl,0,29,dinosaur,0,0.424899,0.053994,0.424899,29,dinosaur,0,0.408016,0.047776,0.408016,0.897868,0.884814,0.299987,0.335591,0.299987,0.335591,0,0
CIFAR100,8,1019,10,bowl,0,28,cup,0,0.918977,0.080961,0.918977,28,cup,0,0.918963,0.080959,0.918963,0.935272,0.944586,0.55908,0.678573,0.55908,0.678573,0,0
CIFAR100,8,1024,10,bowl,0,52,oak tree,0,0.371208,0.03872,0.371208,52,oak tree,0,0.371208,0.038661,0.371208,0.867131,0.821626,0.313559,0.10163,0.313559,0.10163,0,0
CIFAR100,8,1025,10,bowl,0,52,oak tree,0,0.359147,0.24412,0.359147,52,oak tree,0,0.359145,0.241567,0.359145,0.817661,0.774101,0.280611,0.077845,0.280611,0.077845,0,0
CIFAR100,8,1032,10,bowl,0,28,cup,0,0.846558,0.102834,0.846558,28,cup,0,0.844735,0.102414,0.844735,0.930155,0.924963,0.363841,0.429028,0.363841,0.429028,0,0
CIFAR100,8,1034,10,bowl,0,0,apple,0,0.453779,0.130947,0.453779,0,apple,0,0.453721,0.130823,0.453721,0.862824,0.828848,0.369206,0.336851,0.369206,0.336851,0,0
CIFAR100,8,1035,10,bowl,0,52,oak tree,0,0.400487,0.144332,0.400487,52,oak tree,0,0.40047,0.140173,0.40047,0.890715,0.870083,0.317385,0.154268,0.317385,0.154268,0,0
CIFAR100,8,1037,10,bowl,0,2,baby,0,0.970449,0.016796,0.970449,2,baby,0,0.969909,0.01678,0.969909,0.924932,0.891355,0.245795,0.440782,0.245795,0.440782,0,0
CIFAR100,8,1040,10,bowl,0,28,cup,0,0.997665,0.002301,0.997665,28,cup,0,0.997668,0.002301,0.997668,0.922567,0.943605,0.372486,0.561324,0.372486,0.561324,0,0
CIFAR100,8,1041,10,bowl,0,52,oak tree,0,0.499451,0.043281,0.499451,52,oak tree,0,0.493445,0.040667,0.493445,0.938196,0.93818,0.277255,0.246332,0.277255,0.246332,0,0
CIFAR100,8,1046,10,bowl,0,52,oak tree,0,0.400042,0.230901,0.400042,52,oak tree,0,0.400041,0.228241,0.400041,0.817213,0.786821,0.252324,0.079219,0.252324,0.079219,0,0
CIFAR100,8,1047,10,bowl,0,10,bowl,0,0.778258,0.778258,0.778258,61,plate,1,0.306919,0.295588,0.306919,0.9235,0.917144,0.540323,0.520168,0.540323,0.543747,1,0
CIFAR100,8,1049,10,bowl,0,0,apple,0,0.88701,0.064156,0.88701,0,apple,0,0.885332,0.063935,0.885332,0.788104,0.780311,0.364758,0.422028,0.364758,0.422028,0,0
CIFAR100,8,1053,10,bowl,0,28,cup,0,0.925486,0.073735,0.925486,28,cup,0,0.925462,0.073732,0.925462,0.883464,0.88897,0.389698,0.476137,0.389698,0.476137,0,0
CIFAR100,8,1056,10,bowl,0,52,oak tree,0,0.400169,0.262608,0.400169,52,oak tree,0,0.400133,0.207709,0.400133,0.902955,0.830235,0.287182,0.187211,0.287182,0.187211,0,0
CIFAR100,8,1057,10,bowl,0,52,oak tree,0,0.354661,0.24311,0.354661,52,oak tree,0,0.35464,0.219131,0.35464,0.926108,0.875493,0.395718,0.115835,0.395718,0.115835,0,0
CIFAR100,8,1058,10,bowl,0,61,plate,1,0.501247,0.100241,0.501247,61,plate,1,0.564228,0.038912,0.564228,0.911483,0.910272,0.396423,0.468018,0.396423,0.511511,0,0
CIFAR100,8,1063,10,bowl,0,61,plate,1,0.490325,0.074652,0.490325,61,plate,1,0.496767,0.069383,0.496767,0.93018,0.92137,0.283466,0.333297,0.283466,0.336821,0,0
CIFAR100,8,1064,10,bowl,0,28,cup,0,0.995289,0.002955,0.995289,28,cup,0,0.995287,0.002955,0.995287,0.919658,0.927885,0.420232,0.618354,0.420232,0.618354,0,0
CIFAR100,8,1070,10,bowl,0,57,pear,0,0.25749,0.068019,0.25749,57,pear,0,0.337529,0.066902,0.337529,0.938846,0.923789,0.31618,0.423785,0.31618,0.423785,0,0
CIFAR100,8,1072,10,bowl,0,28,cup,0,0.949018,0.050949,0.949018,28,cup,0,0.949009,0.050949,0.949009,0.925685,0.921342,0.471321,0.495195,0.471321,0.495195,0,0
CIFAR100,8,1073,10,bowl,0,52,oak tree,0,0.400003,0.368067,0.400003,52,oak tree,0,0.399244,0.33386,0.399244,0.935201,0.88871,0.359631,0.118416,0.359631,0.118416,0,0
CIFAR100,8,1081,10,bowl,0,61,plate,1,0.559702,0.041179,0.559702,61,plate,1,0.587901,0.014714,0.587901,0.889773,0.893954,0.298373,0.34708,0.298373,0.391106,0,0
CIFAR100,8,1084,10,bowl,0,52,oak tree,0,0.400386,0.137788,0.400386,52,oak tree,0,0.400377,0.134147,0.400377,0.901157,0.884523,0.263388,0.121921,0.263388,0.121921,0,0
CIFAR100,8,1085,10,bowl,0,36,hamster,0,0.941338,0.006714,0.941338,36,hamster,0,0.940163,0.006699,0.940163,0.889725,0.879548,0.23429,0.384247,0.23429,0.384247,0,0
CIFAR100,8,1096,10,bowl,0,83,sweet pepper,5,0.403399,0.087001,0.403399,52,oak tree,0,0.400028,0.097985,0.400028,0.847322,0.801868,0.340518,0.147371,0.340518,0.147371,0,0
CIFAR100,8,1097,10,bowl,0,1,aquarium fish,0,0.434357,0.171729,0.434357,1,aquarium fish,0,0.43423,0.171093,0.43423,0.845165,0.78337,0.32125,0.324662,0.32125,0.324662,0,0
CIFAR100,8,1098,10,bowl,0,61,plate,1,0.418379,0.181481,0.418379,61,plate,1,0.548242,0.054024,0.548242,0.896471,0.892886,0.503547,0.529882,0.503547,0.590032,0,0
CIFAR100,8,1101,11,boy,0,35,girl,0,0.676303,0.317567,0.676303,35,girl,0,0.676271,0.31753,0.676271,0.917723,0.919562,0.614827,0.622216,0.614827,0.622216,0,0
CIFAR100,8,1111,11,boy,0,35,girl,0,0.548484,0.426567,0.548484,35,girl,0,0.548319,0.426096,0.548319,0.941306,0.935385,0.385097,0.385771,0.385097,0.385771,0,0
CIFAR100,8,1112,11,boy,0,46,man,0,0.993061,0.003163,0.993061,46,man,0,0.989778,0.003146,0.989778,0.848409,0.872027,0.306955,0.444282,0.306955,0.444282,0,0
CIFAR100,8,1116,11,boy,0,2,baby,0,0.996428,0.001745,0.996428,2,baby,0,0.996427,0.001745,0.996427,0.891657,0.91572,0.476534,0.624328,0.476534,0.624328,0,0
CIFAR100,8,1120,11,boy,0,2,baby,0,0.950668,0.045045,0.950668,2,baby,0,0.950665,0.045045,0.950665,0.913239,0.927249,0.453878,0.559001,0.453878,0.559001,0,0
CIFAR100,8,1124,11,boy,0,35,girl,0,0.50616,0.315386,0.50616,35,girl,0,0.505165,0.313799,0.505165,0.927756,0.928974,0.362015,0.366159,0.362015,0.366159,0,0
