eval_session,true_class_id,true_class_name,final_pred_class_id,final_pred_class_name,count,mean_final_pred_conf,mean_final_true_prob,mean_final_pred_prob,mean_clip_true_sim,mean_clip_pred_sim,mean_dino_true_sim_raw,mean_dino_pred_sim_raw,mean_dino_true_sim_final,mean_dino_pred_sim_final,query_numbers
0,11,boy,12,bridge,1,0.557211,0.022399,0.557211,0.898589,0.910793,0.227138,0.335964,0.227138,0.335964,1191
0,11,boy,35,girl,7,0.629428,0.351367,0.629428,0.911573,0.908232,0.534218,0.551395,0.534218,0.551395,1101 1111 1150 1170 1179 1180 1184
0,11,boy,41,lawn mower,1,0.428349,0.265705,0.428349,0.942357,0.873991,0.403337,0.341757,0.403337,0.341757,1190
0,11,boy,46,man,6,0.761217,0.102738,0.761217,0.885563,0.899177,0.31358,0.435765,0.31358,0.435765,1112 1148 1161 1171 1183 1187
0,11,boy,52,oak tree,1,0.398716,0.391349,0.398716,0.881088,0.819965,0.317678,0.199603,0.317678,0.199603,1197
0,12,bridge,23,cloud,1,0.660991,0.267307,0.660991,0.948483,0.942688,0.353548,0.391899,0.353548,0.391899,1237
0,12,bridge,33,forest,3,0.960889,0.030775,0.960889,0.900689,0.935088,0.295431,0.492596,0.295431,0.492596,1214 1227 1267
0,12,bridge,48,motorcycle,1,0.469562,0.036079,0.469562,0.895201,0.840488,0.173166,0.21853,0.173166,0.21853,1278
0,12,bridge,52,oak tree,3,0.403326,0.230096,0.403326,0.9084,0.900782,0.233963,0.16388,0.233963,0.16388,1220 1238 1290
0,12,bridge,56,palm tree,1,0.899614,0.09269,0.899614,0.919639,0.921015,0.283526,0.415214,0.283526,0.415214,1276
0,13,bus,52,oak tree,6,0.400556,0.137939,0.400556,0.871727,0.858563,0.266979,0.141686,0.266979,0.141686,1325 1347 1349 1369 1378 1389
0,13,bus,58,pickup truck,5,0.818769,0.079255,0.818769,0.904476,0.899133,0.342829,0.388755,0.342829,0.388755,1312 1318 1345 1361 1391
0,14,butterfly,18,caterpillar,1,0.769164,0.058326,0.769164,0.891654,0.904023,0.381767,0.410956,0.381767,0.410956,1491
0,14,butterfly,47,maple tree,1,0.397993,0.116014,0.397993,0.918158,0.887734,0.238751,0.103458,0.238751,0.103458,1443
0,14,butterfly,50,mouse,1,0.260537,0.175261,0.260537,0.941795,0.938152,0.348109,0.314203,0.348109,0.314203,1406
0,14,butterfly,51,mushroom,1,0.418431,0.114579,0.418431,0.942553,0.949877,0.352318,0.33598,0.352318,0.33598,1464
0,14,butterfly,52,oak tree,6,0.391989,0.148639,0.391989,0.909667,0.857837,0.272405,0.102568,0.272405,0.102568,1400 1431 1453 1461 1486 1495
0,14,butterfly,55,otter,1,0.198026,0.047923,0.198026,0.912227,0.936831,0.264448,0.262254,0.264448,0.262254,1417
0,15,camel,29,dinosaur,1,0.388944,0.235694,0.388944,0.927714,0.89714,0.228638,0.247161,0.228638,0.247161,1554
0,15,camel,41,lawn mower,1,0.422448,0.000102,0.422448,0.844861,0.91519,0.03469,0.206478,0.03469,0.206478,1547
0,15,camel,52,oak tree,2,0.400004,0.003582,0.400004,0.895164,0.864467,0.225719,0.178601,0.225719,0.178601,1552 1590
0,16,can,9,bottle,1,0.903322,0.096453,0.903322,0.812746,0.791162,0.357572,0.50128,0.357572,0.50128,1694
0,16,can,10,bowl,1,0.880198,0.006666,0.880198,0.902634,0.924119,0.239371,0.383735,0.239371,0.383735,1669
0,16,can,28,cup,2,0.947954,0.003897,0.947954,0.894871,0.907136,0.212731,0.503586,0.212731,0.503586,1641 1693
0,16,can,52,oak tree,4,0.40072,0.09623,0.40072,0.911371,0.867254,0.217141,0.136245,0.217141,0.136245,1626 1631 1638 1671
0,17,castle,37,house,3,0.736967,0.119517,0.736967,0.890836,0.884893,0.363636,0.420056,0.363636,0.420056,1711 1735 1774
0,17,castle,47,maple tree,2,0.411257,0.261522,0.411257,0.838402,0.805821,0.173376,0.140292,0.173376,0.140292,1744 1794
0,17,castle,49,mountain,2,0.978752,0.011815,0.978752,0.885597,0.918629,0.270336,0.457587,0.270336,0.457587,1703 1756
0,17,castle,52,oak tree,3,0.421604,0.17612,0.421604,0.88164,0.87738,0.260842,0.204441,0.260842,0.204441,1729 1796 1799
0,18,caterpillar,24,cockroach,1,0.815714,0.144255,0.815714,0.868613,0.876429,0.341988,0.368277,0.341988,0.368277,1808
0,18,caterpillar,29,dinosaur,1,0.444078,0.307439,0.444078,0.908257,0.902602,0.354618,0.334026,0.354618,0.334026,1819
0,18,caterpillar,33,forest,1,0.417797,0.211468,0.417797,0.940204,0.952298,0.305588,0.274561,0.305588,0.274561,1889
0,18,caterpillar,44,lizard,1,0.421319,0.152657,0.421319,0.917624,0.91634,0.286122,0.294154,0.286122,0.294154,1887
0,18,caterpillar,47,maple tree,2,0.440791,0.215507,0.440791,0.940471,0.899104,0.172235,0.188547,0.172235,0.188547,1813 1867
0,18,caterpillar,52,oak tree,7,0.399012,0.14614,0.399012,0.914261,0.870168,0.221737,0.107783,0.221737,0.107783,1822 1831 1849 1857 1863 1877 1894
0,18,caterpillar,59,pine tree,2,0.465556,0.312698,0.465556,0.94674,0.937859,0.327746,0.294355,0.327746,0.294355,1850 1859
0,19,cattle,29,dinosaur,1,0.523614,0.446247,0.523614,0.918329,0.919314,0.366736,0.382385,0.366736,0.382385,1984
0,19,cattle,52,oak tree,4,0.371256,0.178914,0.371256,0.905174,0.886787,0.249843,0.120158,0.249843,0.120158,1909 1924 1931 1948
0,20,chair,25,couch,6,0.874943,0.093635,0.874943,0.91695,0.923934,0.400773,0.539694,0.400773,0.539694,2006 2013 2016 2018 2022 2037
0,20,chair,52,oak tree,1,0.38725,0.074706,0.38725,0.7203,0.774493,0.244849,0.082188,0.244849,0.082188,2085
0,22,clock,8,bicycle,1,0.834437,0.068925,0.834437,0.925343,0.9154,0.23648,0.365507,0.23648,0.365507,2233
0,22,clock,40,lamp,1,0.461181,0.015298,0.461181,0.936451,0.944228,0.231595,0.357477,0.231595,0.357477,2251
0,22,clock,52,oak tree,3,0.39965,0.30606,0.39965,0.920776,0.877016,0.306946,0.14986,0.306946,0.14986,2207 2244 2281
0,23,cloud,33,forest,1,0.638672,0.237823,0.638672,0.917724,0.896945,0.300784,0.312901,0.300784,0.312901,2331
0,23,cloud,35,girl,1,0.713497,0.00113,0.713497,0.818628,0.865069,0.288486,0.386121,0.288486,0.386121,2359
0,23,cloud,37,house,1,0.901374,0.007599,0.901374,0.928316,0.936158,0.262662,0.430437,0.262662,0.430437,2323
0,23,cloud,47,maple tree,1,0.409925,0.18685,0.409925,0.875016,0.860875,0.228031,0.249315,0.228031,0.249315,2320
0,23,cloud,49,mountain,4,0.767777,0.231755,0.767777,0.940393,0.932967,0.448457,0.541349,0.448457,0.541349,2351 2362 2374 2390
0,23,cloud,52,oak tree,2,0.488429,0.293701,0.488429,0.937749,0.918682,0.477984,0.486961,0.477984,0.486961,2322 2353
0,23,cloud,59,pine tree,1,0.743818,0.251959,0.743818,0.972682,0.948907,0.526599,0.626829,0.526599,0.626829,2345
0,24,cockroach,7,beetle,1,0.967155,0.012035,0.967155,0.831798,0.874959,0.311783,0.464239,0.311783,0.464239,2492
0,24,cockroach,52,oak tree,2,0.392101,0.082884,0.392101,0.800402,0.725165,0.167272,0.155547,0.167272,0.155547,2438 2472
0,25,couch,5,bed,1,0.992121,0.006686,0.992121,0.915523,0.92185,0.320892,0.503293,0.320892,0.503293,2580
0,25,couch,10,bowl,1,0.444755,0.003959,0.444755,0.860733,0.867259,0.113373,0.264773,0.113373,0.264773,2594
0,25,couch,20,chair,11,0.899187,0.055345,0.899187,0.91612,0.918762,0.368392,0.497431,0.368392,0.497431,2505 2508 2511 2537 2553 2554 2565 2572 2583 2593 2598
0,25,couch,40,lamp,1,0.593057,0.000164,0.593057,0.886535,0.917874,0.126442,0.375418,0.126442,0.375418,2504
0,25,couch,52,oak tree,3,0.399455,0.132939,0.399455,0.863678,0.811238,0.276168,0.136952,0.276168,0.136952,2538 2541 2586
0,25,couch,58,pickup truck,1,0.990988,0.00053,0.990988,0.813975,0.867742,0.311994,0.40934,0.311994,0.40934,2502
0,26,crab,1,aquarium fish,1,0.939725,0.023389,0.939725,0.925377,0.951148,0.316401,0.366082,0.316401,0.366082,2612
0,26,crab,6,bee,1,0.488061,0.029777,0.488061,0.933915,0.938209,0.197024,0.292642,0.197024,0.292642,2602
0,26,crab,24,cockroach,1,0.405209,0.082853,0.405209,0.920955,0.859109,0.375183,0.322191,0.375183,0.322191,2661
0,26,crab,45,lobster,8,0.9235,0.074365,0.9235,0.918777,0.922842,0.440783,0.545346,0.440783,0.545346,2605 2625 2637 2641 2653 2654 2668 2669
0,26,crab,47,maple tree,1,0.398761,0.136904,0.398761,0.917865,0.862545,0.276686,0.135391,0.276686,0.135391,2619
0,26,crab,50,mouse,1,0.759392,0.00504,0.759392,0.941188,0.928952,0.269485,0.38276,0.269485,0.38276,2656
0,26,crab,52,oak tree,1,0.399767,0.007529,0.399767,0.888747,0.863611,0.229122,0.082459,0.229122,0.082459,2665
0,27,crocodile,4,beaver,1,0.98053,0.007897,0.98053,0.945167,0.956048,0.461855,0.485675,0.461855,0.485675,2758
0,27,crocodile,18,caterpillar,1,0.58743,0.008607,0.58743,0.893524,0.897568,0.326442,0.42789,0.326442,0.42789,2721
0,27,crocodile,30,dolphin,1,0.794049,0.03893,0.794049,0.89204,0.91768,0.370687,0.404987,0.370687,0.404987,2748
0,27,crocodile,33,forest,1,0.456635,0.031961,0.456635,0.938235,0.917467,0.258615,0.321593,0.258615,0.321593,2789
0,27,crocodile,42,leopard,1,0.60457,0.136196,0.60457,0.865435,0.844095,0.380349,0.418432,0.380349,0.418432,2726
0,27,crocodile,44,lizard,3,0.818207,0.161014,0.818207,0.918715,0.913563,0.423259,0.508103,0.423259,0.508103,2705 2717 2755
0,27,crocodile,52,oak tree,7,0.400436,0.232307,0.400436,0.919481,0.867028,0.344862,0.187045,0.344862,0.187045,2719 2743 2747 2763 2764 2777 2784
0,27,crocodile,55,otter,2,0.48766,0.038156,0.48766,0.914404,0.914856,0.402952,0.396092,0.402952,0.396092,2704 2733
0,28,cup,9,bottle,1,0.996133,6e-06,0.996133,0.818877,0.873175,0.179254,0.469601,0.179254,0.469601,2876
0,28,cup,10,bowl,7,0.691858,0.048033,0.691858,0.910665,0.923626,0.261125,0.385118,0.261125,0.385118,2805 2809 2822 2827 2873 2894 2897
0,28,cup,41,lawn mower,1,0.311377,0.027985,0.311377,0.768389,0.756455,0.117131,0.17696,0.117131,0.17696,2848
0,28,cup,52,oak tree,1,0.399854,0.21453,0.399854,0.907683,0.869105,0.218014,0.047979,0.218014,0.047979,2814
0,29,dinosaur,21,chimpanzee,1,0.474382,0.122514,0.474382,0.886468,0.896124,0.310379,0.282172,0.310379,0.282172,2992
0,29,dinosaur,26,crab,1,0.512175,0.425443,0.512175,0.87039,0.888934,0.407858,0.389457,0.407858,0.389457,2911
0,29,dinosaur,27,crocodile,1,0.731794,0.266094,0.731794,0.932429,0.902491,0.445041,0.554634,0.445041,0.554634,2942
0,29,dinosaur,50,mouse,1,0.583692,0.269126,0.583692,0.885387,0.870061,0.362224,0.348931,0.362224,0.348931,2984
0,29,dinosaur,52,oak tree,1,0.388653,0.139984,0.388653,0.897048,0.899588,0.219202,0.083551,0.219202,0.083551,2957
0,29,dinosaur,55,otter,1,0.509718,0.442315,0.509718,0.892549,0.921261,0.399804,0.363652,0.399804,0.363652,2970
0,30,dolphin,47,maple tree,1,0.397778,0.014272,0.397778,0.882613,0.876129,0.205116,0.182938,0.205116,0.182938,3021
0,30,dolphin,52,oak tree,1,0.35418,0.034669,0.35418,0.88518,0.862206,0.232083,0.108952,0.232083,0.108952,3070
0,31,elephant,33,forest,1,0.574029,0.00049,0.574029,0.908017,0.932162,0.116469,0.344848,0.116469,0.344848,3195
0,31,elephant,35,girl,1,0.543496,0.110051,0.543496,0.924229,0.912984,0.199223,0.277434,0.199223,0.277434,3167
0,31,elephant,55,otter,1,0.607947,1.9e-05,0.607947,0.865704,0.913837,0.136634,0.432787,0.136634,0.432787,3143
0,32,flatfish,1,aquarium fish,4,0.718849,0.259328,0.718849,0.910181,0.910718,0.32707,0.366135,0.32707,0.366135,3253 3277 3278 3299
0,32,flatfish,23,cloud,1,0.475523,0.184981,0.475523,0.886734,0.89279,0.349365,0.362914,0.349365,0.362914,3212
0,32,flatfish,50,mouse,1,0.596762,0.008976,0.596762,0.929786,0.904742,0.196713,0.307113,0.196713,0.307113,3216
0,32,flatfish,51,mushroom,1,0.751686,0.007524,0.751686,0.944819,0.916694,0.201298,0.38612,0.201298,0.38612,3237
0,32,flatfish,52,oak tree,6,0.397507,0.150343,0.397507,0.917751,0.888098,0.291451,0.140754,0.291451,0.140754,3203 3218 3223 3282 3290 3295
0,33,forest,23,cloud,1,0.581951,0.33222,0.581951,0.916222,0.929152,0.363517,0.419628,0.363517,0.419628,3315
0,33,forest,29,dinosaur,1,0.477071,0.05707,0.477071,0.881549,0.865435,0.277047,0.325177,0.277047,0.325177,3378
0,33,forest,47,maple tree,8,0.7938,0.094126,0.7938,0.940561,0.941773,0.401659,0.460004,0.401659,0.460004,3307 3316 3329 3345 3366 3368 3379 3398
0,33,forest,49,mountain,2,0.996878,0.001617,0.996878,0.921752,0.922453,0.335754,0.591494,0.335754,0.591494,3323 3394
0,33,forest,52,oak tree,9,0.648175,0.052522,0.648175,0.928921,0.922322,0.347884,0.39853,0.347884,0.39853,3306 3332 3346 3355 3359 3373 3386 3388 3392
0,33,forest,59,pine tree,3,0.849552,0.093256,0.849552,0.915796,0.910285,0.347948,0.395168,0.347948,0.395168,3309 3328 3372
0,34,fox,3,bear,2,0.473012,0.043638,0.473012,0.916076,0.919922,0.222583,0.356957,0.222583,0.356957,3426 3477
0,34,fox,19,cattle,1,0.517223,0.003888,0.517223,0.891307,0.923102,0.173455,0.231854,0.173455,0.231854,3451
0,34,fox,42,leopard,1,0.689526,0.01439,0.689526,0.889082,0.896085,0.22041,0.365556,0.22041,0.365556,3460
0,34,fox,47,maple tree,1,0.683041,0.011792,0.683041,0.943741,0.915097,0.140794,0.390907,0.140794,0.390907,3448
0,34,fox,50,mouse,1,0.765787,0.222223,0.765787,0.945668,0.940865,0.293469,0.397129,0.293469,0.397129,3470
0,34,fox,52,oak tree,1,0.400704,0.051901,0.400704,0.899099,0.888911,0.301092,0.201012,0.301092,0.201012,3487
0,35,girl,2,baby,4,0.898959,0.039308,0.898959,0.945764,0.943654,0.395441,0.509157,0.395441,0.509157,3522 3523 3549 3597
0,35,girl,5,bed,1,0.872094,0.036458,0.872094,0.928499,0.897473,0.321894,0.395065,0.321894,0.395065,3574
0,35,girl,11,boy,13,0.700128,0.222666,0.700128,0.911519,0.907735,0.452963,0.480737,0.452963,0.480737,3535 3546 3554 3556 3561 3569 3572 3580 3584 3591 3596 3598 3599
0,35,girl,30,dolphin,1,0.624147,0.265935,0.624147,0.941132,0.87683,0.245368,0.325505,0.245368,0.325505,3576
0,35,girl,39,keyboard,1,0.49164,0.269616,0.49164,0.867177,0.851046,0.293092,0.318542,0.293092,0.318542,3578
0,35,girl,46,man,1,0.650017,0.238211,0.650017,0.914082,0.895548,0.269704,0.370872,0.269704,0.370872,3516
0,36,hamster,4,beaver,1,0.666361,0.101358,0.666361,0.926926,0.957159,0.361574,0.408888,0.361574,0.408888,3616
0,36,hamster,50,mouse,4,0.825024,0.17492,0.825024,0.926946,0.926403,0.558846,0.63342,0.558846,0.63342,3602 3620 3644 3687
0,36,hamster,52,oak tree,1,0.355073,0.003408,0.355073,0.881096,0.897159,0.225206,0.166173,0.225206,0.166173,3607
0,37,house,49,mountain,1,0.687603,0.274093,0.687603,0.874084,0.884868,0.29131,0.384917,0.29131,0.384917,3729
0,37,house,52,oak tree,2,0.396372,0.195045,0.396372,0.867692,0.833117,0.235351,0.155791,0.235351,0.155791,3725 3733
0,37,house,56,palm tree,2,0.8761,0.119566,0.8761,0.904923,0.928457,0.369591,0.45191,0.369591,0.45191,3723 3752
0,38,kangaroo,4,beaver,1,0.793094,0.002917,0.793094,0.913973,0.94853,0.377258,0.551908,0.377258,0.551908,3833
0,38,kangaroo,11,boy,1,0.527761,0.246977,0.527761,0.881478,0.863171,0.308315,0.363237,0.308315,0.363237,3857
0,38,kangaroo,29,dinosaur,1,0.688416,0.209338,0.688416,0.936369,0.929636,0.367832,0.414082,0.367832,0.414082,3813
0,38,kangaroo,50,mouse,1,0.439139,0.002019,0.439139,0.929325,0.923025,0.171001,0.309715,0.171001,0.309715,3893
0,38,kangaroo,52,oak tree,1,0.400717,0.001478,0.400717,0.863625,0.861007,0.148145,0.218251,0.148145,0.218251,3835
0,39,keyboard,52,oak tree,2,0.3657,0.130076,0.3657,0.887849,0.856913,0.26945,0.149539,0.26945,0.149539,3915 3919
0,40,lamp,5,bed,1,0.713075,0.286597,0.713075,0.919694,0.906665,0.362873,0.501951,0.362873,0.501951,4085
0,40,lamp,11,boy,1,0.467167,0.176939,0.467167,0.903296,0.918053,0.36314,0.389283,0.36314,0.389283,4089
0,40,lamp,23,cloud,1,0.878539,0.068103,0.878539,0.899952,0.929257,0.236194,0.41422,0.236194,0.41422,4023
0,40,lamp,28,cup,7,0.736598,0.246752,0.736598,0.901231,0.897283,0.379354,0.45102,0.379354,0.45102,4012 4035 4063 4067 4068 4082 4098
0,40,lamp,47,maple tree,3,0.68551,0.004695,0.68551,0.891725,0.904303,0.248341,0.456736,0.248341,0.456736,4011 4059 4090
0,40,lamp,52,oak tree,6,0.398388,0.256053,0.398388,0.871266,0.804862,0.267539,0.07883,0.267539,0.07883,4025 4038 4042 4056 4074 4096
0,41,lawn mower,48,motorcycle,1,0.546559,0.452924,0.546559,0.865535,0.910406,0.436984,0.474013,0.436984,0.474013,4161
0,42,leopard,10,bowl,1,0.352991,0.00131,0.352991,0.932188,0.875457,0.048187,0.398179,0.048187,0.398179,4266
0,42,leopard,33,forest,1,0.915234,0.001495,0.915234,0.893131,0.89466,0.212431,0.465172,0.212431,0.465172,4297
0,42,leopard,34,fox,1,0.540103,0.451134,0.540103,0.901317,0.917166,0.523196,0.458456,0.523196,0.458456,4218
0,42,leopard,38,kangaroo,2,0.974781,0.019966,0.974781,0.946935,0.933076,0.345962,0.53364,0.345962,0.53364,4206 4237
0,42,leopard,50,mouse,1,0.624612,0.0164,0.624612,0.933045,0.922279,0.285409,0.331128,0.285409,0.331128,4211
0,42,leopard,52,oak tree,3,0.383419,0.068024,0.383419,0.92026,0.872019,0.314915,0.183777,0.314915,0.183777,4213 4236 4264
0,43,lion,29,dinosaur,1,0.941931,0.027008,0.941931,0.883602,0.875039,0.286649,0.468553,0.286649,0.468553,4335
0,43,lion,33,forest,1,0.533234,0.001075,0.533234,0.865821,0.908555,0.241424,0.437116,0.241424,0.437116,4344
0,43,lion,52,oak tree,1,0.395955,0.084678,0.395955,0.91476,0.832247,0.217662,0.114574,0.217662,0.114574,4333
0,43,lion,55,otter,1,0.809492,0.000183,0.809492,0.828064,0.873817,0.205237,0.452207,0.205237,0.452207,4317
0,44,lizard,27,crocodile,1,0.598309,0.390022,0.598309,0.923363,0.921056,0.475133,0.487624,0.475133,0.487624,4464
0,44,lizard,29,dinosaur,2,0.721332,0.213104,0.721332,0.920613,0.927366,0.274662,0.310511,0.274662,0.310511,4488 4489
0,44,lizard,35,girl,1,0.39658,0.009818,0.39658,0.909785,0.890153,0.273667,0.423336,0.273667,0.423336,4481
0,44,lizard,50,mouse,2,0.799376,0.089495,0.799376,0.8962,0.889544,0.329234,0.4297,0.329234,0.4297,4419 4470
0,44,lizard,51,mushroom,1,0.991637,0.00061,0.991637,0.932786,0.9206,0.243005,0.530918,0.243005,0.530918,4427
0,44,lizard,52,oak tree,3,0.400462,0.21367,0.400462,0.871279,0.830619,0.318232,0.136769,0.318232,0.136769,4437 4444 4466
0,44,lizard,55,otter,1,0.535621,0.007731,0.535621,0.940276,0.945301,0.311607,0.451554,0.311607,0.451554,4460
0,44,lizard,57,pear,1,0.485782,0.08378,0.485782,0.929496,0.897736,0.284596,0.339302,0.284596,0.339302,4463
0,45,lobster,2,baby,2,0.703663,0.003161,0.703663,0.898289,0.866009,0.24034,0.419845,0.24034,0.419845,4516 4538
0,45,lobster,9,bottle,1,0.565328,0.004573,0.565328,0.892913,0.883054,0.320873,0.414269,0.320873,0.414269,4521
0,45,lobster,10,bowl,1,0.876909,0.106124,0.876909,0.928136,0.912086,0.320647,0.36455,0.320647,0.36455,4597
0,45,lobster,20,chair,1,0.988807,0.0002,0.988807,0.857795,0.848302,0.239638,0.408685,0.239638,0.408685,4598
0,45,lobster,26,crab,4,0.758999,0.112271,0.758999,0.91402,0.916911,0.35944,0.466701,0.35944,0.466701,4512 4524 4568 4583
0,45,lobster,33,forest,2,0.663002,0.024318,0.663002,0.918025,0.928068,0.285741,0.350496,0.285741,0.350496,4569 4595
0,45,lobster,44,lizard,1,0.458165,0.349458,0.458165,0.824355,0.892625,0.337017,0.320939,0.337017,0.320939,4533
0,45,lobster,47,maple tree,1,0.213765,0.203696,0.213765,0.946968,0.873793,0.203679,0.085778,0.203679,0.085778,4525
0,45,lobster,52,oak tree,13,0.397077,0.072067,0.397077,0.909585,0.853957,0.25813,0.107887,0.25813,0.107887,4509 4517 4518 4520 4537 4539 4544 4552 4556 4560 4589 4590 4596
0,45,lobster,53,orange,1,0.717461,0.231391,0.717461,0.933443,0.916913,0.365171,0.387945,0.365171,0.387945,4563
0,46,man,2,baby,1,0.982917,0.0119,0.982917,0.92497,0.926391,0.282945,0.409931,0.282945,0.409931,4699
0,46,man,8,bicycle,1,0.99857,0.000156,0.99857,0.895572,0.920655,0.134099,0.328646,0.134099,0.328646,4638
0,46,man,11,boy,7,0.730454,0.173735,0.730454,0.891581,0.897169,0.370808,0.391835,0.370808,0.391835,4607 4611 4616 4618 4636 4680 4692
0,46,man,23,cloud,1,0.346133,0.312352,0.346133,0.911371,0.867915,0.243401,0.193286,0.243401,0.193286,4691
0,46,man,33,forest,1,0.925732,0.002699,0.925732,0.935748,0.928096,0.302964,0.541613,0.302964,0.541613,4688
